epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,11828.2,2.18464,2.37165,0.00173,0.2398,0.13138,0.05234,0.0179,2.19217,2.74967,0.00223,2.52015e-05,2.52015e-05,2.52015e-05
70,11990.7,2.16731,2.35643,0.00173,0.19219,0.13081,0.0543,0.01813,2.1939,2.72326,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,12144.2,2.10533,2.30781,0.00181,0.18436,0.13055,0.05035,0.01655,2.19963,2.75885,0.00224,2.12662e-05,2.12662e-05,2.12662e-05
72,12294.9,2.09952,2.28788,0.00181,0.16501,0.12743,0.05233,0.01787,2.19887,2.75712,0.00224,1.92986e-05,1.92986e-05,1.92986e-05
73,12444.9,2.10208,2.29143,0.00181,0.19045,0.12905,0.05166,0.01748,2.19836,2.75212,0.00223,1.7331e-05,1.7331e-05,1.7331e-05
74,12594.8,2.07917,2.27451,0.00181,0.1452,0.13624,0.05082,0.01708,2.19906,2.75729,0.00224,1.53634e-05,1.53634e-05,1.53634e-05
75,12745.1,2.09621,2.26318,0.00179,0.14062,0.1336,0.05236,0.01762,2.20113,2.74784,0.00225,1.33957e-05,1.33957e-05,1.33957e-05
76,12895.5,2.08606,2.27635,0.00178,0.1436,0.13218,0.0514,0.0171,2.19757,2.76238,0.00224,1.14281e-05,1.14281e-05,1.14281e-05
77,13045,2.08764,2.26049,0.00179,0.16329,0.13457,0.05108,0.017,2.20042,2.76,0.00225,9.4605e-06,9.4605e-06,9.4605e-06
78,13195.8,2.09028,2.25414,0.00181,0.147,0.13182,0.05133,0.01708,2.19929,2.7659,0.00225,7.49287e-06,7.49287e-06,7.49287e-06
79,13345.9,2.09244,2.2542,0.00179,0.14507,0.13436,0.05131,0.01713,2.20054,2.75978,0.00224,5.52525e-06,5.52525e-06,5.52525e-06
80,13495.6,2.07824,2.24814,0.0018,0.16319,0.13146,0.05095,0.01704,2.20446,2.75861,0.00225,3.55762e-06,3.55762e-06,3.55762e-06
