epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,5282.72,2.15576,2.01724,1.1793,0.21064,0.12969,0.05436,0.01933,2.28602,2.33693,1.27786,9.6036e-05,9.6036e-05,9.6036e-05
42,5410.48,2.16487,2.01604,1.177,0.1347,0.13069,0.05568,0.0194,2.28481,2.38588,1.27854,9.44619e-05,9.44619e-05,9.44619e-05
43,5537.12,2.14596,2.00105,1.18117,0.15665,0.12751,0.05751,0.01985,2.2914,2.35105,1.28079,9.28878e-05,9.28878e-05,9.28878e-05
44,5663.83,2.14772,2.01542,1.18438,0.16079,0.12913,0.05302,0.01797,2.28628,2.37533,1.27538,9.13137e-05,9.13137e-05,9.13137e-05
45,5792.78,2.14527,1.99542,1.17965,0.17518,0.13134,0.05633,0.01911,2.30496,2.35737,1.28469,8.97396e-05,8.97396e-05,8.97396e-05
46,5921.95,2.1383,1.98116,1.17934,0.14924,0.13728,0.06149,0.02137,2.28554,2.35078,1.27562,8.81655e-05,8.81655e-05,8.81655e-05
47,6049.02,2.13713,1.97564,1.17929,0.14343,0.14302,0.06055,0.02034,2.29085,2.36633,1.28606,8.65914e-05,8.65914e-05,8.65914e-05
48,6178.1,2.12707,1.94916,1.17536,0.13877,0.14171,0.05737,0.01936,2.31513,2.34037,1.28955,8.50173e-05,8.50173e-05,8.50173e-05
49,6308.18,2.12453,1.95659,1.17551,0.1678,0.13488,0.05076,0.01706,2.2997,2.37726,1.28156,8.34432e-05,8.34432e-05,8.34432e-05
50,6435.22,2.11244,1.9323,1.17277,0.20258,0.12766,0.05618,0.01891,2.30462,2.36274,1.28587,8.18691e-05,8.18691e-05,8.18691e-05
51,6561.92,2.11357,1.9216,1.17117,0.15424,0.13006,0.05303,0.0181,2.31181,2.36701,1.28939,8.0295e-05,8.0295e-05,8.0295e-05
52,6688.91,2.11296,1.91865,1.1668,0.17143,0.12399,0.05239,0.01804,2.30733,2.40238,1.28038,7.87209e-05,7.87209e-05,7.87209e-05
53,6819.37,2.11339,1.89445,1.16465,0.20438,0.12432,0.05768,0.01965,2.3197,2.35441,1.28993,7.71468e-05,7.71468e-05,7.71468e-05
54,6946.12,2.1113,1.89707,1.16075,0.15421,0.13148,0.05469,0.0184,2.31419,2.36793,1.28837,7.55727e-05,7.55727e-05,7.55727e-05
55,7073.37,2.09537,1.87525,1.1578,0.14811,0.13406,0.0559,0.01881,2.3159,2.36778,1.29228,7.39986e-05,7.39986e-05,7.39986e-05
56,7200.12,2.10156,1.87147,1.15898,0.17461,0.13327,0.05639,0.0188,2.32365,2.38853,1.28712,7.24245e-05,7.24245e-05,7.24245e-05
