epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,459.929,2.8662,4.16533,0.00283,0.06441,0.04263,0.01197,0.00361,2.38703,2.91547,0.00249,5.29413e-05,5.29413e-05,5.29413e-05
2,624.919,2.45667,2.7828,0.00213,0.10268,0.05613,0.01925,0.00619,2.30364,2.54069,0.00238,0.00010463,0.00010463,0.00010463
3,788.509,2.40491,2.57563,0.00202,0.12505,0.05685,0.01763,0.00575,2.26989,2.45665,0.00234,0.000155008,0.000155008,0.000155008
4,949.786,2.36871,2.47802,0.00201,0.11704,0.06737,0.02372,0.00745,2.23717,2.36447,0.00229,0.000153097,0.000153097,0.000153097
5,1113.67,2.35694,2.4082,0.00198,0.17452,0.06844,0.02518,0.00804,2.24435,2.33497,0.00231,0.000151129,0.000151129,0.000151129
6,1276.43,2.35256,2.35996,0.00196,0.18751,0.08296,0.02901,0.0093,2.23201,2.27406,0.00228,0.000149162,0.000149162,0.000149162
7,1440.31,2.33375,2.32014,0.0019,0.15467,0.07894,0.02782,0.00902,2.22916,2.30587,0.00227,0.000147194,0.000147194,0.000147194
8,1602.58,2.31821,2.28674,0.00193,0.05622,0.0926,0.03294,0.0116,2.20725,2.27026,0.00224,0.000145227,0.000145227,0.000145227
9,1765.39,2.31886,2.28678,0.00197,0.12959,0.09313,0.03372,0.01119,2.2244,2.2411,0.00226,0.000143259,0.000143259,0.000143259
10,1930.79,2.34146,2.25726,0.00193,0.16164,0.09929,0.03354,0.01103,2.21003,2.25097,0.00225,0.000141291,0.000141291,0.000141291
11,2093,2.30833,2.22111,0.00186,0.12559,0.10002,0.03633,0.01209,2.20527,2.23281,0.00225,0.000139324,0.000139324,0.000139324
12,2316.97,2.3011,2.22147,0.00187,0.25888,0.08792,0.03538,0.0116,2.20369,2.21316,0.00224,0.000137356,0.000137356,0.000137356
13,2480.64,2.2983,2.21888,0.00189,0.06222,0.11033,0.03844,0.01283,2.20289,2.21523,0.00223,0.000135388,0.000135388,0.000135388
14,2644.33,2.29421,2.18769,0.0019,0.26091,0.10592,0.04187,0.01428,2.19205,2.20195,0.00222,0.000133421,0.000133421,0.000133421
15,2969.63,2.30376,2.19208,0.00187,0.27061,0.10537,0.04474,0.01545,2.20148,2.18696,0.00223,0.000131453,0.000131453,0.000131453
16,3133.07,2.29222,2.1878,0.0019,0.15509,0.11977,0.04524,0.01651,2.19561,2.20183,0.00222,0.000129486,0.000129486,0.000129486
17,3296.13,2.28331,2.1582,0.00186,0.28643,0.1106,0.04751,0.01605,2.19916,2.16902,0.00222,0.000127518,0.000127518,0.000127518
18,3458.99,2.29055,2.17196,0.0019,0.26734,0.10271,0.03854,0.01276,2.19523,2.21815,0.00222,0.00012555,0.00012555,0.00012555
19,3621.41,2.28459,2.14497,0.00186,0.15406,0.12509,0.04512,0.01487,2.1985,2.17829,0.00224,0.000123583,0.000123583,0.000123583
20,3783.27,2.2669,2.13057,0.00187,0.24696,0.11361,0.0442,0.01479,2.19524,2.1948,0.00222,0.000121615,0.000121615,0.000121615
21,3944.32,2.25607,2.12688,0.00189,0.26437,0.10693,0.04447,0.01504,2.19907,2.22589,0.00224,0.000119647,0.000119647,0.000119647
22,4107.81,2.28745,2.13777,0.00185,0.18911,0.1279,0.04809,0.01654,2.18111,2.17994,0.0022,0.00011768,0.00011768,0.00011768
23,4269.62,2.25774,2.12549,0.00185,0.2323,0.1165,0.05369,0.01869,2.18808,2.20779,0.00222,0.000115712,0.000115712,0.000115712
24,4432.1,2.27436,2.10074,0.00183,0.18195,0.11508,0.04481,0.01533,2.18635,2.20536,0.00222,0.000113745,0.000113745,0.000113745
25,4592.86,2.24706,2.10587,0.00186,0.17011,0.11703,0.04911,0.01671,2.19109,2.17419,0.00221,0.000111777,0.000111777,0.000111777
26,4754.91,2.24546,2.09695,0.00184,0.15411,0.12199,0.04695,0.01593,2.18964,2.18087,0.00222,0.000109809,0.000109809,0.000109809
27,4918.27,2.27099,2.10227,0.00183,0.12198,0.12732,0.04967,0.01762,2.18745,2.16432,0.00221,0.000107842,0.000107842,0.000107842
28,5080.3,2.26093,2.09834,0.00186,0.19322,0.11907,0.04569,0.01485,2.19191,2.18938,0.00222,0.000105874,0.000105874,0.000105874
29,5243.65,2.24842,2.08501,0.00183,0.15387,0.1268,0.04915,0.01682,2.19035,2.18537,0.00223,0.000103906,0.000103906,0.000103906
30,5406.15,2.23904,2.07574,0.00183,0.14093,0.11653,0.04601,0.01539,2.18897,2.16706,0.00223,0.000101939,0.000101939,0.000101939
31,5627.41,2.25897,2.05915,0.00181,0.16399,0.11595,0.04808,0.01625,2.17613,2.17015,0.0022,9.99712e-05,9.99712e-05,9.99712e-05
32,5789.91,2.23351,2.07409,0.00185,0.15841,0.11566,0.05055,0.01719,2.17584,2.18482,0.0022,9.80036e-05,9.80036e-05,9.80036e-05
33,5952.28,2.24057,2.05573,0.00184,0.08411,0.14188,0.04895,0.01726,2.17707,2.18073,0.0022,9.6036e-05,9.6036e-05,9.6036e-05
34,6116.36,2.23342,2.05681,0.00183,0.16361,0.11862,0.04898,0.0168,2.18917,2.19314,0.00221,9.40684e-05,9.40684e-05,9.40684e-05
35,6281.28,2.25324,2.04028,0.00179,0.1758,0.11657,0.04669,0.01561,2.17951,2.15591,0.00221,9.21007e-05,9.21007e-05,9.21007e-05
36,6444.65,2.25483,2.04588,0.0018,0.18004,0.12659,0.04532,0.01485,2.18137,2.14591,0.00222,9.01331e-05,9.01331e-05,9.01331e-05
37,6607.51,2.2297,2.05537,0.00183,0.10027,0.13601,0.04806,0.0167,2.18249,2.15093,0.00223,8.81655e-05,8.81655e-05,8.81655e-05
38,6828.19,2.22043,2.02821,0.00184,0.15115,0.13067,0.04836,0.01624,2.1786,2.15573,0.00221,8.61979e-05,8.61979e-05,8.61979e-05
39,6990.93,2.23676,2.02876,0.00183,0.17711,0.12107,0.04557,0.01576,2.18939,2.16414,0.00223,8.42303e-05,8.42303e-05,8.42303e-05
40,7153.92,2.22601,2.02592,0.00182,0.154,0.12848,0.04836,0.01632,2.19026,2.17398,0.00222,8.22626e-05,8.22626e-05,8.22626e-05
41,7317.73,2.2312,2.03984,0.00181,0.19155,0.13378,0.0474,0.01621,2.18185,2.15759,0.00221,8.0295e-05,8.0295e-05,8.0295e-05
42,7480.52,2.22333,1.99818,0.00178,0.13651,0.13242,0.04681,0.01609,2.18186,2.16752,0.00221,7.83274e-05,7.83274e-05,7.83274e-05
43,7643.66,2.22299,2.00458,0.00178,0.14828,0.12648,0.04745,0.01578,2.17986,2.17217,0.0022,7.63597e-05,7.63597e-05,7.63597e-05
44,7805.99,2.21616,2.00547,0.0018,0.14423,0.12342,0.04781,0.01656,2.18426,2.16117,0.00222,7.43921e-05,7.43921e-05,7.43921e-05
45,8043.31,2.2099,1.9876,0.00177,0.19176,0.12312,0.05027,0.01698,2.18137,2.16143,0.00221,7.24245e-05,7.24245e-05,7.24245e-05
46,8205.51,2.21718,2.00366,0.0018,0.19888,0.13134,0.05055,0.01743,2.18573,2.17142,0.00223,7.04569e-05,7.04569e-05,7.04569e-05
47,8368.25,2.21349,1.98943,0.00176,0.20801,0.12272,0.04589,0.01542,2.18014,2.15996,0.00222,6.84893e-05,6.84893e-05,6.84893e-05
48,8530.14,2.21181,1.98966,0.00181,0.21522,0.12549,0.04978,0.01746,2.18632,2.15597,0.00222,6.65216e-05,6.65216e-05,6.65216e-05
49,8692.14,2.20893,1.98703,0.0018,0.15399,0.12512,0.0491,0.01711,2.19133,2.18121,0.00222,6.4554e-05,6.4554e-05,6.4554e-05
50,8853.84,2.21422,1.96583,0.00179,0.18046,0.12467,0.04934,0.01674,2.18013,2.17336,0.00222,6.25864e-05,6.25864e-05,6.25864e-05
51,9019.33,2.2012,1.97487,0.0018,0.17647,0.13052,0.04867,0.01672,2.19365,2.16025,0.00224,6.06187e-05,6.06187e-05,6.06187e-05
52,9182.22,2.21277,1.9746,0.00182,0.19425,0.13825,0.05023,0.01701,2.18684,2.16582,0.00222,5.86511e-05,5.86511e-05,5.86511e-05
53,9344.51,2.20518,1.96558,0.00178,0.19675,0.13263,0.048,0.01575,2.18709,2.15711,0.00221,5.66835e-05,5.66835e-05,5.66835e-05
54,9506.25,2.20259,1.96141,0.00177,0.19289,0.12973,0.04882,0.01653,2.18824,2.16521,0.00223,5.47159e-05,5.47159e-05,5.47159e-05
55,9670.39,2.21029,1.95421,0.00177,0.18197,0.12306,0.05033,0.01716,2.19166,2.17585,0.00222,5.27482e-05,5.27482e-05,5.27482e-05
56,9832.44,2.19483,1.94002,0.00176,0.25205,0.12156,0.04923,0.01626,2.19134,2.17788,0.00222,5.07806e-05,5.07806e-05,5.07806e-05
57,9995.43,2.21212,1.95004,0.00178,0.17074,0.13118,0.0525,0.01747,2.18899,2.15786,0.00223,4.8813e-05,4.8813e-05,4.8813e-05
58,10157.5,2.20163,1.93634,0.00176,0.23264,0.12602,0.05135,0.01754,2.18338,2.16074,0.00221,4.68454e-05,4.68454e-05,4.68454e-05
59,10319.9,2.19726,1.94462,0.00178,0.21448,0.12935,0.05001,0.0174,2.19235,2.1706,0.00224,4.48777e-05,4.48777e-05,4.48777e-05
60,10483.1,2.1858,1.9425,0.00177,0.20908,0.13027,0.04965,0.01694,2.19468,2.17335,0.00223,4.29101e-05,4.29101e-05,4.29101e-05
61,10645.3,2.18034,1.92946,0.00178,0.17218,0.1293,0.04837,0.01638,2.19271,2.17719,0.00223,4.09425e-05,4.09425e-05,4.09425e-05
62,10807.4,2.1964,1.93014,0.00176,0.24118,0.12623,0.0504,0.01701,2.19243,2.16889,0.00223,3.89749e-05,3.89749e-05,3.89749e-05
63,10970.7,2.1885,1.92536,0.00175,0.14838,0.12848,0.05087,0.01769,2.19075,2.1775,0.00223,3.70072e-05,3.70072e-05,3.70072e-05
64,11134.5,2.18817,1.91039,0.00175,0.19599,0.12798,0.05315,0.01835,2.19012,2.17407,0.00222,3.50396e-05,3.50396e-05,3.50396e-05
65,11296.6,2.19264,1.90531,0.00172,0.26262,0.12803,0.05085,0.01747,2.19246,2.17624,0.00223,3.3072e-05,3.3072e-05,3.3072e-05
66,11458.7,2.18414,1.90721,0.00172,0.24094,0.12788,0.05021,0.0165,2.194,2.1792,0.00223,3.11044e-05,3.11044e-05,3.11044e-05
67,11621.9,2.18359,1.89244,0.00171,0.23679,0.12284,0.05041,0.01701,2.1958,2.17775,0.00224,2.91368e-05,2.91368e-05,2.91368e-05
68,11785,2.17465,1.9096,0.00176,0.21456,0.12212,0.05011,0.01662,2.19916,2.18211,0.00224,2.71691e-05,2.71691e-05,2.71691e-05
69,11947.2,2.18519,1.90608,0.00173,0.19047,0.12325,0.04918,0.01627,2.19824,2.19133,0.00223,2.52015e-05,2.52015e-05,2.52015e-05
70,12109.8,2.16992,1.89505,0.00173,0.192,0.1285,0.04887,0.01615,2.19806,2.18335,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,12263.4,2.10519,1.85846,0.00181,0.20768,0.12618,0.04765,0.0159,2.19926,2.19902,0.00224,2.12662e-05,2.12662e-05,2.12662e-05
72,12413.7,2.09965,1.84107,0.00181,0.21041,0.12227,0.04694,0.0157,2.20009,2.20728,0.00224,1.92986e-05,1.92986e-05,1.92986e-05
73,12563.4,2.1039,1.84342,0.00181,0.18945,0.12682,0.04874,0.01628,2.19865,2.20129,0.00224,1.7331e-05,1.7331e-05,1.7331e-05
74,12713.9,2.07976,1.83234,0.00181,0.23685,0.12554,0.04802,0.01596,2.20154,2.20201,0.00225,1.53634e-05,1.53634e-05,1.53634e-05
75,12864,2.09815,1.8189,0.00179,0.21476,0.12896,0.04919,0.01665,2.20278,2.19685,0.00224,1.33957e-05,1.33957e-05,1.33957e-05
76,13014,2.092,1.82735,0.00178,0.23159,0.12376,0.04869,0.01623,2.20058,2.1999,0.00224,1.14281e-05,1.14281e-05,1.14281e-05
77,13163.7,2.09012,1.81397,0.00179,0.24073,0.11914,0.04937,0.01655,2.20359,2.19776,0.00224,9.4605e-06,9.4605e-06,9.4605e-06
78,13313.8,2.09217,1.80895,0.00181,0.2382,0.12464,0.04888,0.01653,2.20286,2.20518,0.00224,7.49287e-06,7.49287e-06,7.49287e-06
79,13463.7,2.0965,1.8117,0.00179,0.23646,0.12556,0.04874,0.01634,2.20529,2.20043,0.00224,5.52525e-06,5.52525e-06,5.52525e-06
80,13614.3,2.08441,1.80867,0.0018,0.21122,0.12885,0.04892,0.01628,2.20939,2.19957,0.00225,3.55762e-06,3.55762e-06,3.55762e-06
