epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,470.896,2.8661,6.21479,0.00283,0.04642,0.04106,0.01147,0.00351,2.39161,4.4225,0.0025,5.29413e-05,5.29413e-05,5.29413e-05
2,635.619,2.45739,4.18325,0.00214,0.12907,0.04884,0.0192,0.0062,2.30592,3.81819,0.00239,0.00010463,0.00010463,0.00010463
3,799.077,2.39668,3.84633,0.00201,0.13633,0.05427,0.01765,0.00558,2.26658,3.74436,0.0023,0.000155008,0.000155008,0.000155008
4,960.959,2.36557,3.70154,0.00201,0.15748,0.06469,0.02407,0.00775,2.2459,3.56124,0.00229,0.000153097,0.000153097,0.000153097
5,1124.84,2.35392,3.60207,0.00198,0.16363,0.06117,0.0255,0.00826,2.24524,3.53019,0.00228,0.000151129,0.000151129,0.000151129
6,1288.5,2.35242,3.53695,0.00196,0.16065,0.08094,0.03034,0.0095,2.22598,3.41559,0.00227,0.000149162,0.000149162,0.000149162
7,1452.58,2.3304,3.47473,0.00189,0.15389,0.08698,0.03008,0.00995,2.21914,3.43161,0.00226,0.000147194,0.000147194,0.000147194
8,1615.57,2.31872,3.42002,0.00193,0.15062,0.09361,0.03322,0.01116,2.20737,3.3791,0.00223,0.000145227,0.000145227,0.000145227
9,1778.16,2.32196,3.406,0.00198,0.23203,0.09403,0.03608,0.01156,2.21119,3.34507,0.00226,0.000143259,0.000143259,0.000143259
10,1952.65,2.3353,3.38321,0.00193,0.16546,0.09217,0.03651,0.01179,2.20282,3.38248,0.00225,0.000141291,0.000141291,0.000141291
11,2115.53,2.31157,3.31127,0.00186,0.17974,0.0961,0.0358,0.01214,2.21071,3.35444,0.00225,0.000139324,0.000139324,0.000139324
12,2317.05,2.30041,3.30929,0.00187,0.27914,0.10036,0.03763,0.01258,2.19616,3.31859,0.00222,0.000137356,0.000137356,0.000137356
13,2481.87,2.29833,3.31462,0.00189,0.09363,0.10864,0.03673,0.01262,2.19615,3.3463,0.00222,0.000135388,0.000135388,0.000135388
14,2646.25,2.29263,3.27721,0.0019,0.19835,0.10221,0.04044,0.01366,2.19285,3.30881,0.00221,0.000133421,0.000133421,0.000133421
15,2962.72,2.30914,3.2745,0.00187,0.23293,0.10501,0.03857,0.01277,2.18911,3.30257,0.00221,0.000131453,0.000131453,0.000131453
16,3127.06,2.29291,3.26631,0.00189,0.26497,0.10196,0.04037,0.01379,2.18646,3.34121,0.00223,0.000129486,0.000129486,0.000129486
17,3289.63,2.28282,3.22679,0.00186,0.28821,0.10618,0.04116,0.01392,2.20239,3.27013,0.00223,0.000127518,0.000127518,0.000127518
18,3452.72,2.28949,3.25377,0.00189,0.25912,0.10083,0.0377,0.01262,2.19402,3.32961,0.00223,0.00012555,0.00012555,0.00012555
19,3615.46,2.28314,3.20181,0.00186,0.20041,0.10891,0.04125,0.01364,2.18788,3.26832,0.00222,0.000123583,0.000123583,0.000123583
20,3777.51,2.26512,3.18008,0.00187,0.19046,0.11315,0.04287,0.0147,2.19339,3.27016,0.00223,0.000121615,0.000121615,0.000121615
21,3939.63,2.25507,3.17521,0.00189,0.17503,0.11668,0.03885,0.01322,2.198,3.32063,0.00223,0.000119647,0.000119647,0.000119647
22,4102.99,2.28909,3.19096,0.00185,0.25366,0.1085,0.04252,0.01483,2.18432,3.29179,0.0022,0.00011768,0.00011768,0.00011768
23,4265.34,2.26666,3.16424,0.00186,0.16128,0.11779,0.04559,0.01618,2.18695,3.32045,0.00221,0.000115712,0.000115712,0.000115712
24,4427.51,2.27326,3.12636,0.00183,0.10143,0.13342,0.04177,0.01417,2.17296,3.30571,0.00219,0.000113745,0.000113745,0.000113745
25,4589.37,2.24398,3.14253,0.00185,0.14436,0.12675,0.04254,0.01461,2.19257,3.26885,0.0022,0.000111777,0.000111777,0.000111777
26,4751.8,2.24912,3.12356,0.00184,0.14234,0.12368,0.0416,0.01449,2.18535,3.27702,0.00221,0.000109809,0.000109809,0.000109809
27,4915.76,2.26869,3.1401,0.00183,0.15927,0.11853,0.04275,0.0149,2.18351,3.2517,0.0022,0.000107842,0.000107842,0.000107842
28,5078.11,2.26165,3.12572,0.00186,0.18486,0.12104,0.0442,0.01453,2.18607,3.29058,0.00222,0.000105874,0.000105874,0.000105874
29,5242.06,2.24907,3.10628,0.00182,0.17965,0.12125,0.04309,0.01478,2.18325,3.29158,0.00221,0.000103906,0.000103906,0.000103906
30,5403.91,2.24745,3.08781,0.00184,0.22748,0.11775,0.04279,0.01441,2.17946,3.26788,0.00222,0.000101939,0.000101939,0.000101939
31,5639.98,2.25884,3.06994,0.00181,0.16137,0.11544,0.04395,0.0155,2.16857,3.24122,0.00219,9.99712e-05,9.99712e-05,9.99712e-05
32,5803.2,2.23402,3.08749,0.00186,0.17706,0.11644,0.04498,0.01547,2.17379,3.31387,0.00219,9.80036e-05,9.80036e-05,9.80036e-05
33,5965.58,2.24012,3.06441,0.00184,0.16143,0.1277,0.04707,0.01575,2.17697,3.27519,0.00219,9.6036e-05,9.6036e-05,9.6036e-05
34,6129.53,2.2398,3.06533,0.00183,0.24675,0.11689,0.04682,0.01597,2.17476,3.27234,0.00219,9.40684e-05,9.40684e-05,9.40684e-05
35,6294.61,2.25148,3.0459,0.00179,0.17811,0.12709,0.04666,0.01597,2.17108,3.26094,0.0022,9.21007e-05,9.21007e-05,9.21007e-05
36,6458.21,2.25628,3.05408,0.00179,0.161,0.11209,0.04392,0.01483,2.17213,3.23959,0.00219,9.01331e-05,9.01331e-05,9.01331e-05
37,6620.73,2.23453,3.05768,0.00184,0.14167,0.12099,0.04693,0.01609,2.19063,3.26026,0.00223,8.81655e-05,8.81655e-05,8.81655e-05
38,6844.42,2.22413,3.02168,0.00184,0.10772,0.13931,0.04625,0.0158,2.17762,3.24523,0.00221,8.61979e-05,8.61979e-05,8.61979e-05
39,7007.4,2.23612,3.02078,0.00182,0.18292,0.11714,0.04804,0.01613,2.17812,3.23596,0.00222,8.42303e-05,8.42303e-05,8.42303e-05
40,7170.24,2.22451,3.00892,0.00181,0.19521,0.12382,0.04835,0.01607,2.17854,3.27462,0.00221,8.22626e-05,8.22626e-05,8.22626e-05
41,7334.21,2.23555,3.02678,0.00181,0.2873,0.11867,0.05,0.01675,2.17718,3.25475,0.00221,8.0295e-05,8.0295e-05,8.0295e-05
42,7497.67,2.22411,2.97443,0.00177,0.21845,0.1169,0.04646,0.01555,2.17192,3.26259,0.0022,7.83274e-05,7.83274e-05,7.83274e-05
43,7661.37,2.22139,2.97974,0.00179,0.17669,0.12075,0.04949,0.01705,2.17684,3.2449,0.00221,7.63597e-05,7.63597e-05,7.63597e-05
44,7825.12,2.22422,2.97734,0.0018,0.15082,0.11851,0.04673,0.01587,2.19171,3.25678,0.00223,7.43921e-05,7.43921e-05,7.43921e-05
45,8612.55,2.21793,2.95203,0.00177,0.14567,0.12196,0.04893,0.01684,2.18333,3.28513,0.00221,7.24245e-05,7.24245e-05,7.24245e-05
46,8775.19,2.21718,2.98461,0.0018,0.20287,0.11933,0.05067,0.01735,2.18387,3.30089,0.00221,7.04569e-05,7.04569e-05,7.04569e-05
47,8938.67,2.2126,2.96168,0.00176,0.19057,0.1186,0.04701,0.016,2.17212,3.26895,0.00221,6.84893e-05,6.84893e-05,6.84893e-05
48,9101.15,2.21544,2.95414,0.00181,0.17439,0.12755,0.04994,0.01694,2.18123,3.24276,0.00221,6.65216e-05,6.65216e-05,6.65216e-05
