epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,802.322,2.84814,1.89761,0.00299,0.35074,0.15571,0.09202,0.02916,2.92304,1.9783,0.00337,0.0005941,0.0005941,0.0005941
43,821.112,2.84945,1.89433,0.00297,0.33327,0.15258,0.08585,0.02696,2.91467,1.98852,0.00333,0.0005842,0.0005842,0.0005842
44,839.652,2.84171,1.87717,0.00298,0.33013,0.14568,0.08395,0.0272,2.91118,2.01791,0.00343,0.0005743,0.0005743,0.0005743
45,858.203,2.837,1.86696,0.00291,0.33478,0.14906,0.08448,0.02715,2.90859,1.98953,0.00336,0.0005644,0.0005644,0.0005644
46,876.885,2.83134,1.86827,0.00292,0.33886,0.14783,0.08776,0.02889,2.90671,1.97489,0.00341,0.0005545,0.0005545,0.0005545
47,895.599,2.83642,1.87665,0.00296,0.34808,0.15206,0.08644,0.02787,2.91014,1.9687,0.00333,0.0005446,0.0005446,0.0005446
48,914.423,2.82538,1.86404,0.00291,0.1686,0.15263,0.08444,0.02701,2.91261,1.98456,0.00339,0.0005347,0.0005347,0.0005347
49,932.49,2.82182,1.87651,0.00291,0.15659,0.14925,0.07757,0.02414,2.91203,2.01862,0.00334,0.0005248,0.0005248,0.0005248
50,950.922,2.83802,1.85559,0.00291,0.17245,0.15126,0.0852,0.02725,2.90638,1.991,0.00336,0.0005149,0.0005149,0.0005149
51,969.078,2.83112,1.86168,0.0029,0.17195,0.15336,0.08707,0.02828,2.89015,1.99154,0.00336,0.000505,0.000505,0.000505
52,987.357,2.8255,1.86667,0.00291,0.33934,0.14832,0.08804,0.02816,2.89842,1.9994,0.00334,0.0004951,0.0004951,0.0004951
53,1005.29,2.81302,1.85529,0.00289,0.17119,0.15462,0.08986,0.02934,2.89388,1.97127,0.00333,0.0004852,0.0004852,0.0004852
