epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,3956.36,2.27057,2.69891,0.00193,0.27469,0.09725,0.0454,0.01602,2.18923,2.70856,0.00222,0.000129486,0.000129486,0.000129486
17,4117,2.27749,2.64764,0.00184,0.2286,0.10716,0.04274,0.01466,2.18697,2.71787,0.00222,0.000127518,0.000127518,0.000127518
18,4277.42,2.26429,2.67017,0.00186,0.24383,0.11041,0.04436,0.01513,2.18984,2.70591,0.00223,0.00012555,0.00012555,0.00012555
19,4437.54,2.26017,2.65893,0.00187,0.23514,0.11176,0.04476,0.01499,2.19047,2.72171,0.00222,0.000123583,0.000123583,0.000123583
20,4598.13,2.25164,2.6407,0.00186,0.25661,0.10861,0.04051,0.01335,2.19506,2.73321,0.00222,0.000121615,0.000121615,0.000121615
21,4759.08,2.25493,2.63436,0.00183,0.1833,0.11535,0.04548,0.01504,2.18899,2.71449,0.00222,0.000119647,0.000119647,0.000119647
22,4920.1,2.26121,2.62354,0.00186,0.123,0.12873,0.04364,0.01459,2.1804,2.74077,0.00219,0.00011768,0.00011768,0.00011768
23,5080.86,2.25018,2.60835,0.00184,0.17065,0.11533,0.04409,0.01519,2.1897,2.72331,0.00222,0.000115712,0.000115712,0.000115712
24,5241.52,2.258,2.60382,0.00184,0.22347,0.12193,0.04625,0.01586,2.18696,2.74246,0.00221,0.000113745,0.000113745,0.000113745
25,5402.08,2.24257,2.60428,0.00184,0.16214,0.12303,0.0454,0.0155,2.17935,2.70332,0.0022,0.000111777,0.000111777,0.000111777
26,5562.69,2.24613,2.58361,0.00184,0.17834,0.11672,0.04736,0.01573,2.17906,2.73585,0.00219,0.000109809,0.000109809,0.000109809
27,5723.28,2.24084,2.58952,0.00184,0.18612,0.11646,0.04564,0.01508,2.19378,2.74004,0.00222,0.000107842,0.000107842,0.000107842
28,5883.7,2.23395,2.56842,0.00182,0.10906,0.13073,0.04696,0.01594,2.18867,2.72129,0.00223,0.000105874,0.000105874,0.000105874
29,6044.24,2.23733,2.5685,0.00186,0.12809,0.1382,0.05137,0.01846,2.18886,2.70624,0.00222,0.000103906,0.000103906,0.000103906
30,6206.04,2.23239,2.53028,0.00181,0.16689,0.11626,0.04968,0.01629,2.18252,2.70453,0.00221,0.000101939,0.000101939,0.000101939
31,6367.64,2.24016,2.54629,0.00179,0.20172,0.12474,0.0491,0.01638,2.18455,2.72079,0.0022,9.99712e-05,9.99712e-05,9.99712e-05
32,6528.44,2.23373,2.54501,0.00181,0.22419,0.12293,0.05116,0.01741,2.18184,2.72201,0.00221,9.80036e-05,9.80036e-05,9.80036e-05
33,6689.04,2.22602,2.52939,0.00181,0.10302,0.12953,0.04595,0.01552,2.17715,2.73703,0.0022,9.6036e-05,9.6036e-05,9.6036e-05
34,6849.84,2.22233,2.51982,0.00183,0.16663,0.12491,0.04966,0.01766,2.19003,2.70433,0.00223,9.40684e-05,9.40684e-05,9.40684e-05
35,7010.36,2.22085,2.52133,0.00182,0.16394,0.1237,0.0494,0.01646,2.18237,2.6955,0.00221,9.21007e-05,9.21007e-05,9.21007e-05
36,7170.19,2.22069,2.49679,0.00179,0.19593,0.11512,0.04612,0.01585,2.18762,2.70393,0.00222,9.01331e-05,9.01331e-05,9.01331e-05
37,7331.62,2.21319,2.5121,0.00181,0.15075,0.12643,0.04827,0.01661,2.18978,2.69496,0.00223,8.81655e-05,8.81655e-05,8.81655e-05
38,7493.16,2.22845,2.4773,0.0018,0.2431,0.11304,0.04862,0.01651,2.17926,2.72935,0.00221,8.61979e-05,8.61979e-05,8.61979e-05
39,7726.76,2.21287,2.49453,0.0018,0.15228,0.12522,0.04971,0.01755,2.17682,2.6936,0.00219,8.42303e-05,8.42303e-05,8.42303e-05
40,7888.37,2.21137,2.46715,0.00177,0.19847,0.12019,0.04819,0.01637,2.18085,2.69058,0.00221,8.22626e-05,8.22626e-05,8.22626e-05
41,8050.56,2.20756,2.4523,0.00178,0.19867,0.1215,0.04714,0.01644,2.17833,2.71885,0.0022,8.0295e-05,8.0295e-05,8.0295e-05
42,8211.91,2.2144,2.45934,0.00177,0.19093,0.13204,0.04886,0.01663,2.18879,2.6987,0.0022,7.83274e-05,7.83274e-05,7.83274e-05
43,8372.73,2.21287,2.48926,0.00182,0.2405,0.12457,0.04883,0.01683,2.18451,2.70906,0.00221,7.63597e-05,7.63597e-05,7.63597e-05
44,8534.06,2.19849,2.46328,0.0018,0.17809,0.12474,0.04928,0.01717,2.17295,2.71114,0.0022,7.43921e-05,7.43921e-05,7.43921e-05
45,8696.38,2.21355,2.48437,0.0018,0.17152,0.12403,0.04873,0.01677,2.18798,2.71171,0.00223,7.24245e-05,7.24245e-05,7.24245e-05
46,8857.74,2.20292,2.44933,0.00178,0.14242,0.12847,0.04908,0.01636,2.18282,2.71353,0.00222,7.04569e-05,7.04569e-05,7.04569e-05
47,9018.43,2.1915,2.44076,0.00177,0.1366,0.13229,0.04664,0.01545,2.19667,2.72342,0.00223,6.84893e-05,6.84893e-05,6.84893e-05
48,9179.4,2.20703,2.44305,0.00178,0.17602,0.12677,0.04923,0.01624,2.18063,2.73871,0.00222,6.65216e-05,6.65216e-05,6.65216e-05
49,9340.62,2.20562,2.4283,0.00177,0.1512,0.11527,0.04695,0.0157,2.20061,2.72451,0.00225,6.4554e-05,6.4554e-05,6.4554e-05
50,9501.04,2.19721,2.43825,0.00181,0.14786,0.12855,0.04852,0.01675,2.19105,2.72412,0.00223,6.25864e-05,6.25864e-05,6.25864e-05
51,9661.74,2.18363,2.41299,0.00179,0.16858,0.12255,0.04884,0.01685,2.1918,2.73346,0.00222,6.06187e-05,6.06187e-05,6.06187e-05
52,9823.05,2.18888,2.39986,0.00175,0.16476,0.12725,0.05193,0.01762,2.18575,2.71597,0.00222,5.86511e-05,5.86511e-05,5.86511e-05
53,9985.52,2.2081,2.39285,0.00175,0.19509,0.13053,0.0505,0.01755,2.18762,2.72622,0.00221,5.66835e-05,5.66835e-05,5.66835e-05
54,10146.7,2.19015,2.387,0.00176,0.14891,0.13187,0.05274,0.0185,2.19256,2.70474,0.00222,5.47159e-05,5.47159e-05,5.47159e-05
55,10308,2.18362,2.38693,0.00175,0.13908,0.13911,0.04886,0.01693,2.18107,2.70308,0.00221,5.27482e-05,5.27482e-05,5.27482e-05
56,10470.2,2.1877,2.38682,0.00174,0.16312,0.13477,0.04867,0.01696,2.18717,2.7065,0.00221,5.07806e-05,5.07806e-05,5.07806e-05
57,10631.4,2.18958,2.37912,0.00173,0.16871,0.1213,0.0469,0.01635,2.19296,2.73144,0.00223,4.8813e-05,4.8813e-05,4.8813e-05
58,10793.1,2.19101,2.37797,0.00174,0.1464,0.12878,0.05011,0.01746,2.19109,2.70702,0.00222,4.68454e-05,4.68454e-05,4.68454e-05
59,10953.2,2.17209,2.35734,0.00173,0.17447,0.13399,0.05118,0.01754,2.18318,2.69223,0.00221,4.48777e-05,4.48777e-05,4.48777e-05
60,11114.6,2.18155,2.36253,0.00174,0.14175,0.12863,0.05057,0.01743,2.19583,2.7248,0.00223,4.29101e-05,4.29101e-05,4.29101e-05
61,11275.9,2.19183,2.36006,0.00174,0.14731,0.13309,0.05079,0.01714,2.19362,2.70611,0.00223,4.09425e-05,4.09425e-05,4.09425e-05
62,11436.8,2.17241,2.34311,0.00172,0.13764,0.14902,0.05132,0.01734,2.19427,2.71441,0.00222,3.89749e-05,3.89749e-05,3.89749e-05
63,11597.2,2.1654,2.35747,0.00177,0.12307,0.14084,0.0532,0.01867,2.19025,2.70775,0.00222,3.70072e-05,3.70072e-05,3.70072e-05
64,11757.7,2.16809,2.35592,0.00177,0.1509,0.13671,0.05112,0.01783,2.19353,2.71758,0.00222,3.50396e-05,3.50396e-05,3.50396e-05
65,11917.8,2.1705,2.36424,0.00178,0.13157,0.13157,0.05334,0.01829,2.19467,2.72833,0.00223,3.3072e-05,3.3072e-05,3.3072e-05
66,12079,2.17689,2.3493,0.00175,0.14751,0.13727,0.05471,0.01892,2.19829,2.71849,0.00224,3.11044e-05,3.11044e-05,3.11044e-05
67,12428.1,2.18013,2.3313,0.00172,0.14324,0.12778,0.05105,0.01778,2.19665,2.72818,0.00224,2.91368e-05,2.91368e-05,2.91368e-05
68,12589.7,2.17106,2.31938,0.00174,0.14856,0.13277,0.05358,0.01895,2.19448,2.72753,0.00223,2.71691e-05,2.71691e-05,2.71691e-05
69,12751,2.16739,2.31923,0.00172,0.14534,0.12999,0.05241,0.01865,2.19561,2.73764,0.00224,2.52015e-05,2.52015e-05,2.52015e-05
70,12912.6,2.16304,2.33702,0.00173,0.17148,0.1322,0.05311,0.01861,2.19725,2.73343,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,13067.3,2.10323,2.28516,0.00181,0.18813,0.12396,0.05121,0.01803,2.20143,2.74269,0.00224,2.12662e-05,2.12662e-05,2.12662e-05
72,13218,2.10011,2.2663,0.00181,0.17106,0.12657,0.05201,0.01827,2.20485,2.74669,0.00225,1.92986e-05,1.92986e-05,1.92986e-05
73,13368.2,2.10654,2.26848,0.00181,0.15478,0.13048,0.05244,0.01787,2.20384,2.74347,0.00224,1.7331e-05,1.7331e-05,1.7331e-05
74,13518.9,2.0776,2.25554,0.00181,0.1411,0.12887,0.05148,0.01793,2.20244,2.75567,0.00224,1.53634e-05,1.53634e-05,1.53634e-05
75,13669.2,2.09634,2.243,0.00179,0.17174,0.12897,0.05116,0.01789,2.2019,2.7445,0.00224,1.33957e-05,1.33957e-05,1.33957e-05
76,13819.2,2.08999,2.25116,0.00178,0.18821,0.13263,0.05215,0.0184,2.20253,2.74551,0.00224,1.14281e-05,1.14281e-05,1.14281e-05
77,13969.5,2.08842,2.2364,0.00179,0.19193,0.12973,0.05195,0.01806,2.20115,2.74893,0.00224,9.4605e-06,9.4605e-06,9.4605e-06
78,14119.9,2.08977,2.22487,0.0018,0.17274,0.1292,0.05283,0.0185,2.2014,2.74853,0.00224,7.49287e-06,7.49287e-06,7.49287e-06
79,14270,2.09586,2.23041,0.00179,0.16401,0.13164,0.05209,0.01813,2.20334,2.74703,0.00224,5.52525e-06,5.52525e-06,5.52525e-06
80,14420,2.0831,2.22513,0.0018,0.16712,0.13205,0.05249,0.01832,2.20873,2.75374,0.00225,3.55762e-06,3.55762e-06,3.55762e-06
