epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,21945.9,2.08038,2.80474,0.0093,0.48125,0.0983,0.06151,0.02218,1.8969,2.80261,0.00998,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125
31,22672.6,2.08419,2.79659,0.00929,0.47956,0.10059,0.06176,0.0223,1.8964,2.80142,0.00997,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
32,23401.4,2.07847,2.78215,0.00923,0.48298,0.1005,0.06207,0.02235,1.89545,2.80053,0.00997,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
33,24132.2,2.0835,2.77216,0.00923,0.50427,0.0993,0.06209,0.02231,1.8945,2.80022,0.00997,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
34,24860.9,2.07079,2.76324,0.00921,0.50158,0.09866,0.06208,0.02235,1.89322,2.80037,0.00995,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
35,25591.9,2.0777,2.75093,0.00913,0.50225,0.09839,0.0621,0.02232,1.89259,2.80038,0.00994,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
36,26320.2,2.06917,2.74144,0.00914,0.49226,0.09878,0.06211,0.0224,1.89136,2.80104,0.00993,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
37,27049.8,2.06146,2.73534,0.00919,0.44747,0.09824,0.06216,0.02249,1.89038,2.80136,0.00992,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
38,27779.2,2.06893,2.71578,0.00914,0.44658,0.0987,0.0625,0.02252,1.89011,2.80128,0.00991,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
39,28509.8,2.05751,2.71322,0.00911,0.4747,0.09871,0.06264,0.02254,1.8895,2.80166,0.00991,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
40,29243.1,2.05634,2.70521,0.00906,0.47328,0.09995,0.06339,0.02272,1.88914,2.80254,0.00991,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
41,29977,2.05869,2.71014,0.00912,0.45067,0.09944,0.06401,0.02316,1.88885,2.8023,0.00992,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
42,30708.9,2.05242,2.69969,0.00908,0.45398,0.09737,0.0644,0.02336,1.88811,2.80269,0.00991,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
43,31436.2,2.04806,2.67554,0.00901,0.45462,0.0977,0.06435,0.02351,1.88799,2.80342,0.00991,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
44,32165.3,2.04333,2.66766,0.00901,0.42654,0.09839,0.0641,0.02353,1.88741,2.80463,0.0099,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
45,32896.8,2.05168,2.66642,0.00899,0.42531,0.09869,0.06412,0.02341,1.88829,2.80405,0.00991,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
46,33626.4,2.03933,2.65187,0.009,0.4508,0.09844,0.06473,0.02352,1.88853,2.80459,0.00992,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
47,34358.1,2.04199,2.64191,0.00903,0.40248,0.09955,0.06518,0.02363,1.88927,2.80482,0.00992,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
48,35107.6,2.03587,2.6315,0.00894,0.39751,0.09791,0.06473,0.02356,1.88978,2.80611,0.00993,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
49,35838.7,2.03375,2.61519,0.00893,0.39662,0.09764,0.0645,0.02355,1.89055,2.80726,0.00994,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
50,36568.6,2.02858,2.60602,0.00892,0.37161,0.09868,0.06446,0.02345,1.89037,2.81012,0.00994,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
51,37297.1,2.02991,2.58174,0.00886,0.35808,0.09948,0.06447,0.02346,1.89138,2.81178,0.00995,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
52,38028,2.02215,2.5884,0.00891,0.35829,0.09954,0.06397,0.02342,1.89259,2.81405,0.00995,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
53,38756.9,2.0235,2.56727,0.00885,0.35746,0.10034,0.06419,0.02343,1.89379,2.81626,0.00996,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
54,39486.7,2.01645,2.56123,0.00881,0.38025,0.1006,0.06418,0.02341,1.89397,2.81997,0.00996,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
55,40215.7,2.01907,2.54748,0.00887,0.37007,0.10037,0.06383,0.02331,1.89512,2.82262,0.00997,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
56,40945.9,2.00876,2.52121,0.00878,0.36882,0.10028,0.0638,0.02335,1.89574,2.82643,0.00998,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375
57,41675,2.00792,2.52263,0.00874,0.37154,0.10122,0.06402,0.02335,1.8957,2.83142,0.00998,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
58,42401.5,2.00702,2.49663,0.00871,0.36387,0.10129,0.06353,0.02324,1.89741,2.8347,0.00998,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625
59,43130.4,1.99962,2.49152,0.00873,0.36336,0.10085,0.06314,0.02327,1.89971,2.83838,0.01001,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
60,43861,1.99354,2.48243,0.00867,0.3615,0.10115,0.06298,0.02318,1.90047,2.84355,0.01002,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875
61,44590.6,1.99614,2.46731,0.00868,0.36464,0.10085,0.06321,0.02308,1.90294,2.84744,0.01004,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
62,45323.1,1.98414,2.44057,0.00864,0.35743,0.10072,0.06282,0.02304,1.90503,2.85228,0.01006,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125
63,46051.9,1.98256,2.42912,0.00858,0.35571,0.10074,0.06288,0.0229,1.90622,2.85815,0.01007,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
64,46783.6,1.97438,2.41914,0.00857,0.35538,0.10086,0.06293,0.02282,1.90817,2.86347,0.01009,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375
65,47511.4,1.97364,2.39404,0.00856,0.35628,0.1002,0.06266,0.0229,1.90992,2.87029,0.01011,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
66,48240.1,1.96999,2.39175,0.00855,0.35299,0.09917,0.06258,0.02279,1.91178,2.87677,0.01013,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
67,48969.7,1.96472,2.35972,0.00848,0.35006,0.09925,0.06272,0.02284,1.91266,2.88487,0.01013,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,49695.8,1.95637,2.35295,0.00848,0.35288,0.09957,0.06266,0.02286,1.91436,2.89221,0.01015,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,50425.6,1.95221,2.33682,0.00844,0.30562,0.09881,0.06217,0.02273,1.91678,2.89867,0.01017,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,51156.3,1.95032,2.32561,0.00841,0.30447,0.09819,0.06194,0.02258,1.91906,2.90687,0.01019,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,51814.1,1.86151,2.07769,0.00918,0.30475,0.09859,0.06077,0.02234,1.92163,2.91457,0.01022,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,52463.5,1.85041,2.03146,0.00905,0.29735,0.09935,0.06062,0.02234,1.92425,2.92411,0.01023,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,53109.1,1.8428,1.9977,0.00899,0.29774,0.09827,0.06071,0.02228,1.92663,2.93543,0.01025,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,53751.5,1.83942,1.97269,0.00892,0.29744,0.09754,0.06044,0.02216,1.93063,2.94625,0.01028,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,54396.1,1.83009,1.9366,0.00893,0.2976,0.09695,0.06021,0.02204,1.93544,2.9562,0.01034,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,55046.1,1.82599,1.91026,0.00888,0.27246,0.09588,0.05978,0.02178,1.93921,2.96828,0.01037,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,55692.4,1.81996,1.88169,0.00874,0.27063,0.09525,0.05978,0.02169,1.94386,2.98013,0.01042,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,56337.6,1.80639,1.86754,0.00872,0.26784,0.09376,0.05975,0.02167,1.94738,2.99408,0.01046,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,56982.8,1.8038,1.8428,0.00872,0.27011,0.09347,0.05924,0.02156,1.95224,3.00721,0.0105,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,57625.3,1.79703,1.8214,0.00862,0.27409,0.09362,0.05878,0.02136,1.95668,3.02108,0.01054,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
