epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,23257.6,2.05395,2.58328,0.0132,0.29289,0.25799,0.17575,0.06341,1.8788,2.66302,0.01419,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
31,24013.5,2.04869,2.57122,0.01325,0.29428,0.25771,0.17599,0.0635,1.87818,2.6616,0.01418,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
32,24765.4,2.04511,2.57356,0.01316,0.29112,0.25764,0.17574,0.06351,1.8773,2.66089,0.01417,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328
33,25517.2,2.04069,2.55657,0.01317,0.28984,0.25717,0.17594,0.06366,1.87669,2.65967,0.01416,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
34,26265.9,2.03811,2.55679,0.01317,0.29359,0.25723,0.17654,0.0639,1.87504,2.65943,0.01415,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363
35,27012.6,2.03215,2.53745,0.01306,0.2942,0.257,0.17659,0.06391,1.87449,2.65915,0.01415,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
36,27759.6,2.02988,2.52927,0.01311,0.29549,0.25677,0.17682,0.06405,1.874,2.65837,0.01414,0.0180471,0.0060157,0.0180471,0.0060157,0.0180471,0.0060157,0.0180471,0.0060157
37,28502.5,2.02132,2.52939,0.01304,0.2974,0.25886,0.17669,0.064,1.87359,2.65768,0.01413,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
38,29245.5,2.02346,2.51572,0.013,0.29838,0.2589,0.17714,0.06405,1.87309,2.65712,0.01412,0.0168954,0.00563181,0.0168954,0.00563181,0.0168954,0.00563181,0.0168954,0.00563181
39,29991.3,2.01123,2.50318,0.01305,0.29811,0.25909,0.17745,0.06424,1.87258,2.65659,0.01411,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
40,30735.8,2.00851,2.49957,0.01292,0.29698,0.2587,0.17738,0.06436,1.87203,2.6564,0.0141,0.015733,0.00524434,0.015733,0.00524434,0.015733,0.00524434,0.015733,0.00524434
41,31480.1,2.01015,2.48301,0.01291,0.29834,0.25828,0.17745,0.06446,1.87219,2.65569,0.0141,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
42,32225.8,2.01122,2.46752,0.01287,0.29793,0.25827,0.17774,0.06461,1.87144,2.65609,0.01408,0.014567,0.00485566,0.014567,0.00485566,0.014567,0.00485566,0.014567,0.00485566
43,32970.4,2.01126,2.46698,0.01294,0.2991,0.25813,0.1781,0.06467,1.87144,2.65535,0.01408,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
