epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,2490.02,2.29584,2.7667,0.00188,0.22412,0.09731,0.03787,0.0127,2.19643,2.79779,0.00223,0.000135388,0.000135388,0.000135388
14,2653.42,2.29128,2.7346,0.0019,0.22702,0.09991,0.0405,0.01426,2.19415,2.75621,0.00222,0.000133421,0.000133421,0.000133421
15,2908.25,2.30395,2.73192,0.00187,0.24152,0.10391,0.03896,0.01279,2.19852,2.74346,0.00223,0.000131453,0.000131453,0.000131453
16,3071.98,2.29389,2.72777,0.00189,0.19104,0.10187,0.04115,0.01418,2.18192,2.77347,0.00221,0.000129486,0.000129486,0.000129486
17,3234.43,2.28578,2.69723,0.00186,0.25589,0.10849,0.04288,0.01463,2.19226,2.71154,0.00222,0.000127518,0.000127518,0.000127518
18,3397.62,2.28482,2.7128,0.00189,0.23333,0.09974,0.03706,0.01259,2.18929,2.78609,0.00221,0.00012555,0.00012555,0.00012555
19,3559.6,2.28384,2.67698,0.00186,0.2009,0.11671,0.04095,0.01395,2.18267,2.72584,0.00221,0.000123583,0.000123583,0.000123583
20,3721.77,2.26595,2.65988,0.00187,0.22058,0.11795,0.03997,0.01346,2.19249,2.72474,0.00223,0.000121615,0.000121615,0.000121615
21,3883.15,2.25051,2.65503,0.00188,0.28721,0.10832,0.04347,0.0155,2.18606,2.73349,0.00222,0.000119647,0.000119647,0.000119647
22,4047.3,2.2849,2.66726,0.00185,0.17495,0.12964,0.04356,0.01523,2.16898,2.73169,0.00218,0.00011768,0.00011768,0.00011768
23,4209.48,2.25972,2.64275,0.00185,0.20385,0.11977,0.04755,0.01735,2.17862,2.75545,0.00221,0.000115712,0.000115712,0.000115712
24,4372.24,2.27269,2.6174,0.00183,0.13169,0.12313,0.04308,0.01457,2.18093,2.76048,0.0022,0.000113745,0.000113745,0.000113745
25,4533.87,2.24978,2.62349,0.00186,0.18454,0.12634,0.04664,0.01664,2.18041,2.7068,0.0022,0.000111777,0.000111777,0.000111777
26,4695.78,2.25048,2.60816,0.00184,0.22363,0.10969,0.04344,0.01476,2.18451,2.72551,0.00221,0.000109809,0.000109809,0.000109809
27,4859.7,2.26448,2.62335,0.00183,0.13802,0.12221,0.0484,0.01757,2.1765,2.69866,0.00221,0.000107842,0.000107842,0.000107842
28,5022.47,2.25783,2.61321,0.00186,0.23064,0.11525,0.04588,0.01531,2.1789,2.75141,0.00222,0.000105874,0.000105874,0.000105874
29,5186.13,2.25043,2.598,0.00183,0.16383,0.11704,0.04827,0.01689,2.18602,2.7229,0.00222,0.000103906,0.000103906,0.000103906
30,5348.04,2.24222,2.58198,0.00183,0.20513,0.11923,0.0492,0.01724,2.17997,2.73513,0.00222,0.000101939,0.000101939,0.000101939
31,5571.06,2.25786,2.56799,0.00181,0.1348,0.13108,0.04714,0.01604,2.17042,2.70396,0.0022,9.99712e-05,9.99712e-05,9.99712e-05
32,5737.85,2.23292,2.57891,0.00186,0.16049,0.1151,0.04761,0.01615,2.18336,2.76792,0.00221,9.80036e-05,9.80036e-05,9.80036e-05
33,5899.82,2.23793,2.563,0.00184,0.15056,0.12156,0.04664,0.01586,2.1726,2.75157,0.00219,9.6036e-05,9.6036e-05,9.6036e-05
34,6063.9,2.2306,2.56375,0.00183,0.18422,0.11729,0.0485,0.01677,2.18726,2.73788,0.0022,9.40684e-05,9.40684e-05,9.40684e-05
35,6228.74,2.25125,2.54914,0.00179,0.18057,0.12941,0.04699,0.01634,2.17517,2.71244,0.0022,9.21007e-05,9.21007e-05,9.21007e-05
36,6391.98,2.25288,2.55188,0.00179,0.18455,0.10973,0.04514,0.01588,2.17161,2.69087,0.0022,9.01331e-05,9.01331e-05,9.01331e-05
37,6554.67,2.2321,2.55411,0.00184,0.17419,0.1199,0.04806,0.01714,2.19111,2.7107,0.00224,8.81655e-05,8.81655e-05,8.81655e-05
38,6763.68,2.22533,2.52299,0.00184,0.18665,0.12445,0.04738,0.01621,2.182,2.69804,0.00221,8.61979e-05,8.61979e-05,8.61979e-05
39,6926.47,2.23583,2.52792,0.00182,0.19395,0.1212,0.05104,0.01747,2.18136,2.71253,0.00221,8.42303e-05,8.42303e-05,8.42303e-05
40,7089.02,2.22332,2.52909,0.00182,0.21611,0.12274,0.05093,0.01771,2.18138,2.70583,0.00221,8.22626e-05,8.22626e-05,8.22626e-05
41,7253.12,2.23278,2.53851,0.00181,0.18067,0.12109,0.04843,0.01722,2.1771,2.71386,0.00221,8.0295e-05,8.0295e-05,8.0295e-05
42,7415.69,2.22015,2.49233,0.00177,0.21485,0.12588,0.04913,0.017,2.17129,2.70867,0.0022,7.83274e-05,7.83274e-05,7.83274e-05
43,7577.96,2.22132,2.50164,0.00179,0.17828,0.12505,0.04402,0.01512,2.17797,2.70673,0.00221,7.63597e-05,7.63597e-05,7.63597e-05
44,7740.91,2.21798,2.49678,0.0018,0.1472,0.12321,0.0477,0.0163,2.18626,2.71643,0.00222,7.43921e-05,7.43921e-05,7.43921e-05
45,7971.14,2.21145,2.47233,0.00176,0.20224,0.1199,0.04707,0.01582,2.187,2.72616,0.00222,7.24245e-05,7.24245e-05,7.24245e-05
46,8133.79,2.21905,2.49386,0.0018,0.14671,0.12626,0.05054,0.01791,2.18151,2.73886,0.00222,7.04569e-05,7.04569e-05,7.04569e-05
47,8297.51,2.21096,2.47971,0.00177,0.23075,0.11807,0.05057,0.0176,2.17437,2.71513,0.00221,6.84893e-05,6.84893e-05,6.84893e-05
48,8459.55,2.21217,2.47494,0.00181,0.20609,0.12668,0.05002,0.01733,2.18272,2.70851,0.00221,6.65216e-05,6.65216e-05,6.65216e-05
49,8621.7,2.20687,2.47135,0.00179,0.17475,0.11996,0.04754,0.0163,2.18754,2.7291,0.00222,6.4554e-05,6.4554e-05,6.4554e-05
50,8783.66,2.21096,2.44746,0.00179,0.19218,0.12314,0.04929,0.01715,2.17978,2.71729,0.00222,6.25864e-05,6.25864e-05,6.25864e-05
51,10074.9,2.19966,2.46122,0.00181,0.21867,0.12328,0.04968,0.01759,2.18383,2.71232,0.00223,6.06187e-05,6.06187e-05,6.06187e-05
52,10237.9,2.21296,2.46122,0.00183,0.21658,0.12508,0.04965,0.0167,2.17835,2.71647,0.00221,5.86511e-05,5.86511e-05,5.86511e-05
53,10400.9,2.20628,2.45631,0.00178,0.24811,0.12562,0.04992,0.01679,2.18084,2.70194,0.00222,5.66835e-05,5.66835e-05,5.66835e-05
54,10562.7,2.19877,2.44078,0.00177,0.20496,0.12478,0.0515,0.01705,2.18807,2.70951,0.00223,5.47159e-05,5.47159e-05,5.47159e-05
55,10726.7,2.21299,2.43152,0.00177,0.17894,0.11861,0.05292,0.01812,2.19125,2.72138,0.00222,5.27482e-05,5.27482e-05,5.27482e-05
56,10889.1,2.19384,2.41574,0.00176,0.19874,0.12869,0.05212,0.01785,2.1793,2.71942,0.00221,5.07806e-05,5.07806e-05,5.07806e-05
57,11052.2,2.20684,2.42777,0.00177,0.22019,0.12589,0.05241,0.01787,2.18504,2.71371,0.00223,4.8813e-05,4.8813e-05,4.8813e-05
58,11215.1,2.20009,2.4134,0.00176,0.22295,0.12661,0.05381,0.0179,2.18078,2.71223,0.00221,4.68454e-05,4.68454e-05,4.68454e-05
59,11377.9,2.19437,2.42244,0.00178,0.21679,0.12211,0.05022,0.01752,2.18346,2.7171,0.00223,4.48777e-05,4.48777e-05,4.48777e-05
60,11542.1,2.18331,2.42272,0.00177,0.22932,0.12119,0.05343,0.01845,2.18568,2.73264,0.00223,4.29101e-05,4.29101e-05,4.29101e-05
61,11704.9,2.17815,2.41058,0.00177,0.24887,0.12647,0.05114,0.01774,2.18234,2.73167,0.00222,4.09425e-05,4.09425e-05,4.09425e-05
62,11867,2.19262,2.40898,0.00176,0.23581,0.1276,0.05333,0.0189,2.18553,2.71636,0.00223,3.89749e-05,3.89749e-05,3.89749e-05
63,12029.9,2.18626,2.39907,0.00175,0.21575,0.13051,0.05252,0.01813,2.18382,2.7234,0.00222,3.70072e-05,3.70072e-05,3.70072e-05
64,12193.8,2.18722,2.38264,0.00175,0.25081,0.12556,0.05403,0.01925,2.18168,2.72825,0.00222,3.50396e-05,3.50396e-05,3.50396e-05
65,12356.5,2.19272,2.3722,0.00173,0.22509,0.12673,0.05378,0.01844,2.18684,2.73046,0.00222,3.3072e-05,3.3072e-05,3.3072e-05
66,12519.6,2.18342,2.3753,0.00172,0.22978,0.11863,0.05087,0.01718,2.18953,2.72578,0.00223,3.11044e-05,3.11044e-05,3.11044e-05
67,12682.2,2.18312,2.3588,0.00171,0.22222,0.12294,0.05215,0.01821,2.18521,2.71988,0.00223,2.91368e-05,2.91368e-05,2.91368e-05
68,12845.5,2.17338,2.38282,0.00176,0.22311,0.12433,0.05316,0.01845,2.1854,2.72879,0.00222,2.71691e-05,2.71691e-05,2.71691e-05
69,13006.9,2.18614,2.37445,0.00173,0.22973,0.1202,0.05201,0.01813,2.18844,2.7403,0.00222,2.52015e-05,2.52015e-05,2.52015e-05
70,13168.8,2.16718,2.35864,0.00173,0.2313,0.11921,0.05078,0.01758,2.19501,2.72922,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,13322.3,2.10508,2.30639,0.00181,0.19882,0.12797,0.05156,0.01765,2.19977,2.75105,0.00224,2.12662e-05,2.12662e-05,2.12662e-05
72,13471.7,2.09952,2.28942,0.00181,0.19767,0.12744,0.05163,0.0181,2.19435,2.7468,0.00223,1.92986e-05,1.92986e-05,1.92986e-05
73,13622.2,2.10236,2.29359,0.00181,0.21962,0.13005,0.05014,0.0173,2.19459,2.74521,0.00223,1.7331e-05,1.7331e-05,1.7331e-05
74,13772.6,2.07994,2.27751,0.00181,0.22318,0.12423,0.05103,0.01757,2.19984,2.7485,0.00224,1.53634e-05,1.53634e-05,1.53634e-05
75,13922.6,2.09732,2.26295,0.00179,0.24388,0.12686,0.05279,0.01788,2.19787,2.74729,0.00224,1.33957e-05,1.33957e-05,1.33957e-05
76,14072.7,2.09262,2.27157,0.00179,0.22009,0.1296,0.05149,0.01755,2.19878,2.75531,0.00224,1.14281e-05,1.14281e-05,1.14281e-05
77,14222.9,2.09112,2.25699,0.00179,0.2248,0.12518,0.0525,0.01822,2.19822,2.75072,0.00224,9.4605e-06,9.4605e-06,9.4605e-06
78,14372.7,2.09346,2.24985,0.00181,0.24224,0.12428,0.05142,0.01777,2.19708,2.75748,0.00224,7.49287e-06,7.49287e-06,7.49287e-06
79,14522.5,2.09637,2.25414,0.00179,0.19841,0.12552,0.05218,0.01803,2.19887,2.75418,0.00224,5.52525e-06,5.52525e-06,5.52525e-06
80,14672.6,2.07998,2.2457,0.00181,0.24863,0.12412,0.05245,0.01803,2.20534,2.75359,0.00225,3.55762e-06,3.55762e-06,3.55762e-06
