epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,6200.86,2.23191,2.56582,0.00183,0.1404,0.12107,0.04965,0.0175,2.18355,2.73373,0.00219,9.40684e-05,9.40684e-05,9.40684e-05
35,6366.61,2.24974,2.54916,0.00178,0.19741,0.12539,0.04565,0.01616,2.17741,2.71176,0.0022,9.21007e-05,9.21007e-05,9.21007e-05
36,6530.38,2.25135,2.55365,0.00178,0.12335,0.13339,0.0458,0.01575,2.17432,2.69907,0.0022,9.01331e-05,9.01331e-05,9.01331e-05
37,6694.64,2.2284,2.55731,0.00183,0.13309,0.12569,0.04828,0.01693,2.19247,2.71465,0.00223,8.81655e-05,8.81655e-05,8.81655e-05
38,6922.94,2.22144,2.52556,0.00184,0.12121,0.13024,0.04841,0.01702,2.18761,2.69935,0.00221,8.61979e-05,8.61979e-05,8.61979e-05
39,7085.92,2.23505,2.52879,0.00182,0.14145,0.12266,0.05046,0.01744,2.18237,2.71313,0.00222,8.42303e-05,8.42303e-05,8.42303e-05
40,7249.3,2.22392,2.5286,0.00181,0.19924,0.12193,0.04931,0.01696,2.19093,2.72387,0.00222,8.22626e-05,8.22626e-05,8.22626e-05
41,7412.77,2.23673,2.53251,0.00181,0.13751,0.13743,0.05044,0.01722,2.18352,2.71995,0.00221,8.0295e-05,8.0295e-05,8.0295e-05
42,7575.29,2.21978,2.48705,0.00177,0.17461,0.12558,0.05239,0.01813,2.17632,2.72211,0.00221,7.83274e-05,7.83274e-05,7.83274e-05
43,7739.29,2.21914,2.4966,0.00178,0.11961,0.11974,0.04764,0.01728,2.18363,2.72123,0.00222,7.63597e-05,7.63597e-05,7.63597e-05
44,7902.82,2.22024,2.49686,0.00181,0.17958,0.1202,0.05137,0.01744,2.19258,2.7212,0.00224,7.43921e-05,7.43921e-05,7.43921e-05
45,8131.9,2.21174,2.4722,0.00177,0.19437,0.12022,0.04925,0.01718,2.18284,2.72904,0.00222,7.24245e-05,7.24245e-05,7.24245e-05
46,8294.48,2.21642,2.49197,0.0018,0.15151,0.13474,0.05025,0.01779,2.17788,2.73134,0.00222,7.04569e-05,7.04569e-05,7.04569e-05
47,8457.91,2.20846,2.48062,0.00176,0.19828,0.11947,0.04881,0.01712,2.1773,2.73248,0.00221,6.84893e-05,6.84893e-05,6.84893e-05
48,8619.89,2.20872,2.47809,0.00181,0.20685,0.12098,0.05139,0.01785,2.18144,2.72059,0.00221,6.65216e-05,6.65216e-05,6.65216e-05
49,8782.37,2.20915,2.47556,0.0018,0.17686,0.12557,0.04949,0.01728,2.19458,2.74803,0.00223,6.4554e-05,6.4554e-05,6.4554e-05
50,8943.88,2.21124,2.44645,0.00179,0.19388,0.12949,0.05078,0.01785,2.18508,2.72648,0.00223,6.25864e-05,6.25864e-05,6.25864e-05
51,9186.71,2.20036,2.45445,0.00181,0.1649,0.13328,0.05301,0.01835,2.19101,2.70712,0.00223,6.06187e-05,6.06187e-05,6.06187e-05
52,9350.51,2.20995,2.4586,0.00182,0.14934,0.12774,0.05251,0.01834,2.18221,2.72908,0.00221,5.86511e-05,5.86511e-05,5.86511e-05
53,9514.11,2.20723,2.4503,0.00178,0.19639,0.13342,0.05284,0.01792,2.18111,2.71219,0.00221,5.66835e-05,5.66835e-05,5.66835e-05
54,9676.67,2.1978,2.44427,0.00177,0.19243,0.1396,0.04952,0.01678,2.18977,2.72068,0.00222,5.47159e-05,5.47159e-05,5.47159e-05
55,9840.19,2.20874,2.43217,0.00177,0.17013,0.1261,0.04963,0.01731,2.19661,2.74842,0.00222,5.27482e-05,5.27482e-05,5.27482e-05
56,10002.4,2.1923,2.42001,0.00176,0.20061,0.12495,0.05144,0.01811,2.18308,2.73094,0.00222,5.07806e-05,5.07806e-05,5.07806e-05
57,10165.1,2.20602,2.42826,0.00177,0.20274,0.13155,0.05265,0.01785,2.18892,2.73153,0.00223,4.8813e-05,4.8813e-05,4.8813e-05
58,10327.4,2.19703,2.41898,0.00176,0.23265,0.12949,0.0546,0.01882,2.18167,2.71993,0.00222,4.68454e-05,4.68454e-05,4.68454e-05
59,10490.1,2.19521,2.42277,0.00178,0.1739,0.13161,0.05003,0.01738,2.19176,2.73396,0.00224,4.48777e-05,4.48777e-05,4.48777e-05
60,10653.3,2.18485,2.42016,0.00177,0.22769,0.1299,0.05589,0.01889,2.19295,2.72734,0.00224,4.29101e-05,4.29101e-05,4.29101e-05
61,10815.8,2.17776,2.40674,0.00177,0.19913,0.13148,0.05221,0.01792,2.18716,2.728,0.00223,4.09425e-05,4.09425e-05,4.09425e-05
62,10978.1,2.19422,2.40716,0.00176,0.21733,0.12972,0.0553,0.01915,2.1941,2.7373,0.00224,3.89749e-05,3.89749e-05,3.89749e-05
63,11141.8,2.18755,2.39661,0.00175,0.16089,0.1266,0.05346,0.0185,2.18858,2.73585,0.00223,3.70072e-05,3.70072e-05,3.70072e-05
64,11305.3,2.18679,2.3779,0.00175,0.18547,0.1356,0.0552,0.01944,2.18702,2.74107,0.00223,3.50396e-05,3.50396e-05,3.50396e-05
65,11468.3,2.19195,2.37194,0.00172,0.15335,0.13491,0.05362,0.01852,2.19071,2.72782,0.00222,3.3072e-05,3.3072e-05,3.3072e-05
66,11630.6,2.18462,2.37635,0.00172,0.20908,0.13324,0.05344,0.01827,2.18903,2.73417,0.00223,3.11044e-05,3.11044e-05,3.11044e-05
67,11793.1,2.18428,2.35754,0.00171,0.19233,0.133,0.05605,0.01913,2.1911,2.72763,0.00223,2.91368e-05,2.91368e-05,2.91368e-05
68,11956.3,2.17627,2.37837,0.00177,0.21147,0.1315,0.05448,0.0189,2.19145,2.72812,0.00223,2.71691e-05,2.71691e-05,2.71691e-05
69,12118,2.18676,2.3702,0.00173,0.17988,0.1324,0.05387,0.01878,2.19535,2.74471,0.00223,2.52015e-05,2.52015e-05,2.52015e-05
70,12280.2,2.16764,2.35955,0.00173,0.18819,0.13569,0.05363,0.01839,2.19463,2.729,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,12433.5,2.10404,2.31501,0.00181,0.18398,0.12708,0.05145,0.01758,2.1946,2.74622,0.00222,2.12662e-05,2.12662e-05,2.12662e-05
72,12583.4,2.09878,2.2929,0.0018,0.23396,0.12745,0.05311,0.01811,2.19864,2.74726,0.00223,1.92986e-05,1.92986e-05,1.92986e-05
73,12733.8,2.10148,2.29099,0.00181,0.18094,0.13339,0.05164,0.01781,2.19705,2.75235,0.00223,1.7331e-05,1.7331e-05,1.7331e-05
74,12884.1,2.07898,2.27347,0.00181,0.18017,0.13218,0.05302,0.01798,2.20257,2.7554,0.00223,1.53634e-05,1.53634e-05,1.53634e-05
75,13034,2.09732,2.26033,0.00179,0.23133,0.13033,0.0535,0.01823,2.20406,2.74554,0.00224,1.33957e-05,1.33957e-05,1.33957e-05
76,13184.1,2.09082,2.27365,0.00179,0.2259,0.12914,0.05298,0.01809,2.19961,2.7533,0.00223,1.14281e-05,1.14281e-05,1.14281e-05
77,13333.9,2.08837,2.2591,0.00179,0.18313,0.12891,0.05273,0.01818,2.2012,2.75718,0.00223,9.4605e-06,9.4605e-06,9.4605e-06
78,13483.5,2.09141,2.25286,0.00181,0.23036,0.12897,0.05225,0.01786,2.20051,2.76059,0.00224,7.49287e-06,7.49287e-06,7.49287e-06
79,13634,2.0928,2.25733,0.00179,0.2261,0.1309,0.05282,0.0183,2.20151,2.75795,0.00224,5.52525e-06,5.52525e-06,5.52525e-06
80,13784.3,2.07795,2.24699,0.0018,0.22947,0.12984,0.05241,0.01795,2.20381,2.76107,0.00224,3.55762e-06,3.55762e-06,3.55762e-06
