epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7221.81,2.17796,2.36361,0.00172,0.21082,0.12917,0.04794,0.0158,2.19882,2.72804,0.00223,0.000115975,0.000115975,0.000115975
43,7378.78,2.16696,2.36716,0.00177,0.17318,0.12877,0.05138,0.01675,2.18898,2.73346,0.00221,0.000114925,0.000114925,0.000114925
44,7536.69,2.19008,2.35605,0.00175,0.19713,0.12185,0.0491,0.01587,2.19964,2.70893,0.00223,0.000113876,0.000113876,0.000113876
45,7791.73,2.17346,2.37231,0.00178,0.16733,0.11951,0.04901,0.01632,2.19706,2.76018,0.00223,0.000112826,0.000112826,0.000112826
46,7948.93,2.16545,2.3382,0.00174,0.18944,0.13175,0.04886,0.01642,2.19926,2.75004,0.00224,0.000111777,0.000111777,0.000111777
47,8106.07,2.15484,2.3508,0.00178,0.1733,0.13638,0.05039,0.01746,2.21224,2.76586,0.00227,0.000110728,0.000110728,0.000110728
48,8263.64,2.1727,2.33829,0.00176,0.19523,0.13203,0.05028,0.01671,2.19427,2.75299,0.00223,0.000109678,0.000109678,0.000109678
49,8420.41,2.16049,2.324,0.00174,0.13684,0.13249,0.04827,0.01649,2.20238,2.75555,0.00223,0.000108629,0.000108629,0.000108629
50,8577.58,2.15647,2.32051,0.00177,0.20017,0.12282,0.05239,0.01807,2.19673,2.72682,0.00223,0.000107579,0.000107579,0.000107579
51,8734.02,2.15648,2.31663,0.00174,0.11941,0.1316,0.04717,0.01531,2.20745,2.74209,0.00225,0.00010653,0.00010653,0.00010653
52,8890.9,2.14852,2.30235,0.00174,0.17588,0.13292,0.05091,0.01753,2.20693,2.73628,0.00226,0.000105481,0.000105481,0.000105481
53,9047.75,2.16077,2.2791,0.00173,0.17386,0.13324,0.0538,0.01814,2.20941,2.74284,0.00225,0.000104431,0.000104431,0.000104431
54,9204.71,2.15685,2.29181,0.00173,0.16862,0.12782,0.05195,0.01693,2.20057,2.73727,0.00225,0.000103382,0.000103382,0.000103382
55,9362.54,2.15071,2.27768,0.00172,0.22269,0.12492,0.05199,0.01756,2.20214,2.75303,0.00224,0.000102332,0.000102332,0.000102332
56,9520.59,2.14591,2.26947,0.00171,0.18155,0.12758,0.05291,0.01775,2.20588,2.74949,0.00224,0.000101283,0.000101283,0.000101283
57,9678.01,2.15105,2.26426,0.00171,0.16344,0.12379,0.0499,0.01682,2.20862,2.75392,0.00226,0.000100234,0.000100234,0.000100234
58,9835.7,2.15065,2.25608,0.0017,0.12096,0.13558,0.05167,0.01739,2.20754,2.74939,0.00225,9.91842e-05,9.91842e-05,9.91842e-05
59,9992.07,2.13094,2.25564,0.00174,0.1651,0.12352,0.0471,0.01541,2.21311,2.74831,0.00226,9.81348e-05,9.81348e-05,9.81348e-05
60,10149.7,2.14724,2.2346,0.00172,0.14264,0.12341,0.0517,0.01756,2.20736,2.75664,0.00225,9.70854e-05,9.70854e-05,9.70854e-05
61,10306.2,2.1297,2.23902,0.00174,0.21575,0.12909,0.05071,0.01727,2.20381,2.76259,0.00224,9.6036e-05,9.6036e-05,9.6036e-05
62,10463.1,2.12924,2.23252,0.00173,0.23934,0.1256,0.05121,0.01721,2.22054,2.76243,0.00227,9.49866e-05,9.49866e-05,9.49866e-05
63,10620.1,2.13093,2.21922,0.00172,0.19744,0.1249,0.04911,0.01643,2.20977,2.76268,0.00226,9.39372e-05,9.39372e-05,9.39372e-05
64,10776.9,2.1398,2.19351,0.00168,0.14215,0.12957,0.04846,0.01657,2.20221,2.78579,0.00225,9.28878e-05,9.28878e-05,9.28878e-05
65,10933.3,2.14229,2.23546,0.00172,0.18845,0.1214,0.04911,0.0158,2.21761,2.77419,0.00226,9.18384e-05,9.18384e-05,9.18384e-05
66,11090.1,2.12496,2.21166,0.00173,0.16457,0.12229,0.0493,0.01721,2.2191,2.75912,0.00226,9.0789e-05,9.0789e-05,9.0789e-05
67,11247.2,2.13322,2.19719,0.0017,0.1465,0.1278,0.04857,0.01652,2.21907,2.77488,0.00226,8.97396e-05,8.97396e-05,8.97396e-05
68,11404.2,2.12643,2.19497,0.00171,0.1532,0.11804,0.05112,0.0171,2.21254,2.76669,0.00226,8.86902e-05,8.86902e-05,8.86902e-05
69,11561.8,2.13472,2.19194,0.0017,0.14727,0.12953,0.05026,0.01722,2.22189,2.76543,0.00227,8.76408e-05,8.76408e-05,8.76408e-05
70,11719.7,2.13968,2.18663,0.00171,0.17484,0.12463,0.05086,0.017,2.221,2.77776,0.00227,8.65914e-05,8.65914e-05,8.65914e-05
71,11898.3,2.1206,2.18835,0.00171,0.19435,0.12236,0.05138,0.01773,2.22416,2.78785,0.00227,8.5542e-05,8.5542e-05,8.5542e-05
72,12054.7,2.11748,2.1593,0.00168,0.20623,0.11368,0.0506,0.01711,2.20689,2.76099,0.00225,8.44926e-05,8.44926e-05,8.44926e-05
73,12211.1,2.1122,2.16453,0.00169,0.12317,0.12778,0.05254,0.01808,2.21976,2.78107,0.00227,8.34432e-05,8.34432e-05,8.34432e-05
