epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,18980.6,2.04375,5.37684,0.009,0.50853,0.09471,0.0575,0.02103,1.9014,5.66582,0.00999,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
31,924.697,2.04379,5.41695,0.00902,0.50548,0.09404,0.05774,0.02107,1.90273,5.66155,0.01001,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
32,1599.53,2.0553,5.41787,0.00906,0.52795,0.09497,0.05802,0.0212,1.90257,5.65924,0.01001,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
33,2255.48,2.05028,5.42347,0.00902,0.52814,0.09532,0.05823,0.02135,1.90271,5.65873,0.01001,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
34,2910.94,2.04577,5.38213,0.00901,0.52658,0.09545,0.0583,0.02145,1.90268,5.65768,0.01002,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
35,3568.45,2.04839,5.36813,0.00899,0.50319,0.09558,0.05872,0.02161,1.90219,5.65808,0.01002,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
36,4222.39,2.04387,5.34196,0.00895,0.48245,0.09476,0.05872,0.02161,1.90301,5.65578,0.01003,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
37,4872.32,2.04872,5.3164,0.00898,0.48299,0.09592,0.05892,0.0215,1.90223,5.65772,0.01002,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
38,5523.54,2.04017,5.28827,0.00896,0.483,0.09598,0.05869,0.02148,1.90109,5.65951,0.01,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
39,6179.27,2.02898,5.27736,0.00888,0.45963,0.09686,0.05888,0.02147,1.90072,5.65987,0.01,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
40,6833.66,2.02838,5.26548,0.0089,0.44454,0.09782,0.05893,0.02151,1.89983,5.66084,0.00999,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
41,7484.64,2.02771,5.24577,0.00884,0.44721,0.09701,0.05884,0.02151,1.90019,5.65934,0.01,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
42,8134.94,2.02762,5.21849,0.00892,0.44252,0.09667,0.0592,0.02158,1.90025,5.66101,0.01,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
