epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5248.96,2.06174,1.75907,1.13622,0.11426,0.12572,0.04786,0.01599,2.35739,2.42504,1.31146,0.000137487,0.000137487,0.000137487
43,5373.74,2.04723,1.7434,1.13969,0.13775,0.12114,0.04968,0.0162,2.36548,2.42093,1.3077,0.000136963,0.000136963,0.000136963
44,5498.29,2.0478,1.75656,1.14216,0.16616,0.11801,0.05124,0.01586,2.37307,2.45364,1.31333,0.000136438,0.000136438,0.000136438
45,5623.24,2.04573,1.75382,1.13936,0.11528,0.12483,0.04833,0.01573,2.37762,2.43059,1.31525,0.000135913,0.000135913,0.000135913
46,5748.55,2.03792,1.73887,1.13975,0.16033,0.11722,0.05193,0.0166,2.37088,2.41209,1.3207,0.000135388,0.000135388,0.000135388
47,5872.85,2.03602,1.72596,1.13795,0.15533,0.12036,0.04867,0.01585,2.37113,2.43454,1.31742,0.000134864,0.000134864,0.000134864
48,5997.22,2.02788,1.7019,1.13573,0.13295,0.11914,0.05219,0.01652,2.38769,2.40985,1.31944,0.000134339,0.000134339,0.000134339
49,6122.06,2.02165,1.70305,1.13406,0.18035,0.11395,0.04752,0.01513,2.39859,2.45727,1.33181,0.000133814,0.000133814,0.000133814
50,6246.42,2.01341,1.68813,1.13354,0.15917,0.11143,0.04791,0.01531,2.37799,2.45205,1.31771,0.00013329,0.00013329,0.00013329
51,6371.26,2.00866,1.67741,1.1307,0.15232,0.11031,0.04472,0.01456,2.38837,2.47219,1.32545,0.000132765,0.000132765,0.000132765
52,6496.49,2.01578,1.68392,1.12983,0.12002,0.11164,0.04651,0.01486,2.39229,2.48041,1.32142,0.00013224,0.00013224,0.00013224
53,6621.06,2.01136,1.66059,1.12571,0.15645,0.12671,0.04881,0.01546,2.41207,2.45731,1.33049,0.000131716,0.000131716,0.000131716
54,6745.12,2.01106,1.6605,1.12446,0.12477,0.11894,0.0495,0.01592,2.39345,2.42844,1.33099,0.000131191,0.000131191,0.000131191
55,6869.91,1.99007,1.64431,1.11886,0.13724,0.11153,0.0473,0.0155,2.39944,2.45409,1.32895,0.000130666,0.000130666,0.000130666
56,6994.71,1.99912,1.6481,1.12095,0.13052,0.12003,0.04626,0.01482,2.41153,2.49946,1.33234,0.000130141,0.000130141,0.000130141
57,7118.16,1.98942,1.63186,1.11803,0.13683,0.12449,0.04939,0.01569,2.41389,2.49621,1.33322,0.000129617,0.000129617,0.000129617
58,7241.85,1.98969,1.62283,1.11749,0.13889,0.10743,0.04679,0.01434,2.41322,2.47523,1.33369,0.000129092,0.000129092,0.000129092
59,7366.29,1.99066,1.63042,1.12076,0.13057,0.12334,0.04571,0.0147,2.39959,2.4679,1.32365,0.000128567,0.000128567,0.000128567
60,7490.81,1.98905,1.62056,1.11808,0.16075,0.12015,0.05034,0.0162,2.41115,2.45586,1.33543,0.000128043,0.000128043,0.000128043
61,7615.57,1.9761,1.6083,1.11688,0.11293,0.11464,0.04886,0.01553,2.42242,2.47318,1.34141,0.000127518,0.000127518,0.000127518
62,7740.12,1.96816,1.58912,1.11204,0.16432,0.11803,0.04852,0.01549,2.42749,2.50083,1.34989,0.000126993,0.000126993,0.000126993
63,7865.21,1.97754,1.60151,1.11537,0.14736,0.1144,0.04828,0.01556,2.43473,2.47794,1.34699,0.000126469,0.000126469,0.000126469
64,7989.75,1.96485,1.57989,1.10735,0.11725,0.11063,0.05203,0.01627,2.435,2.49428,1.34995,0.000125944,0.000125944,0.000125944
65,8113.98,1.95344,1.56073,1.10279,0.12787,0.10425,0.04701,0.01459,2.43499,2.4845,1.34281,0.000125419,0.000125419,0.000125419
66,8239.22,1.95058,1.55077,1.10185,0.12292,0.11209,0.05039,0.01549,2.43976,2.50561,1.35704,0.000124894,0.000124894,0.000124894
67,8363.63,1.95498,1.56475,1.10842,0.13551,0.10923,0.04877,0.01554,2.43384,2.47404,1.34307,0.00012437,0.00012437,0.00012437
68,8488.47,1.94548,1.54013,1.10118,0.11626,0.11121,0.05093,0.01666,2.43839,2.50263,1.35048,0.000123845,0.000123845,0.000123845
69,8611.91,1.93758,1.54182,1.10612,0.1244,0.1091,0.04844,0.01541,2.46326,2.4916,1.35777,0.00012332,0.00012332,0.00012332
70,8735.96,1.94647,1.536,1.10207,0.14472,0.11212,0.04944,0.01578,2.44406,2.48016,1.35278,0.000122796,0.000122796,0.000122796
71,8861.07,1.94091,1.52229,1.10127,0.14206,0.11212,0.048,0.01568,2.45368,2.5178,1.35547,0.000122271,0.000122271,0.000122271
72,8985.02,1.93032,1.5128,1.09931,0.14447,0.10016,0.04671,0.01459,2.45338,2.4897,1.36257,0.000121746,0.000121746,0.000121746
73,9108.97,1.93031,1.50543,1.09258,0.12243,0.10306,0.04736,0.015,2.4584,2.5049,1.3581,0.000121222,0.000121222,0.000121222
74,9233.72,1.9302,1.49901,1.09417,0.09705,0.11303,0.04493,0.01414,2.48082,2.52609,1.36576,0.000120697,0.000120697,0.000120697
75,9358.57,1.9317,1.50324,1.09779,0.13474,0.09908,0.04774,0.01534,2.46183,2.49663,1.36453,0.000120172,0.000120172,0.000120172
76,9483.47,1.92339,1.48903,1.0964,0.10939,0.10601,0.04681,0.01441,2.4551,2.50397,1.3648,0.000119647,0.000119647,0.000119647
77,9608.04,1.91008,1.4958,1.09559,0.11994,0.10783,0.05116,0.01602,2.47478,2.50682,1.37266,0.000119123,0.000119123,0.000119123
78,9732.68,1.90652,1.47612,1.08887,0.15585,0.10311,0.04784,0.01531,2.47135,2.50595,1.36631,0.000118598,0.000118598,0.000118598
79,9857.26,1.90519,1.46897,1.08879,0.17249,0.10569,0.04855,0.01521,2.48655,2.49067,1.37525,0.000118073,0.000118073,0.000118073
80,9982.62,1.89774,1.45301,1.08799,0.14507,0.10274,0.04413,0.01367,2.47512,2.5183,1.37368,0.000117549,0.000117549,0.000117549
81,10107.5,1.90177,1.45454,1.0912,0.11682,0.10327,0.04296,0.01312,2.48629,2.53081,1.37078,0.000117024,0.000117024,0.000117024
82,10232,1.89417,1.44712,1.08883,0.13717,0.09933,0.04708,0.01482,2.48507,2.49906,1.36985,0.000116499,0.000116499,0.000116499
83,10356.6,1.87697,1.43494,1.08682,0.16499,0.1049,0.04796,0.01517,2.49957,2.51921,1.38566,0.000115975,0.000115975,0.000115975
84,10481.1,1.88344,1.43432,1.08338,0.15731,0.11397,0.04732,0.01495,2.50024,2.50571,1.38157,0.00011545,0.00011545,0.00011545
85,10605.8,1.88426,1.42626,1.08267,0.12938,0.11875,0.0498,0.01584,2.49685,2.51076,1.37883,0.000114925,0.000114925,0.000114925
86,10729.8,1.87638,1.41525,1.07847,0.13769,0.11483,0.04836,0.01552,2.50136,2.51591,1.38362,0.0001144,0.0001144,0.0001144
87,10853.9,1.86871,1.40399,1.07503,0.15893,0.10663,0.047,0.0151,2.51114,2.53566,1.3969,0.000113876,0.000113876,0.000113876
88,10978,1.86867,1.41381,1.08174,0.15855,0.09588,0.04928,0.01612,2.50457,2.52188,1.38457,0.000113351,0.000113351,0.000113351
89,11102.2,1.85296,1.38795,1.07331,0.11497,0.11365,0.04836,0.0153,2.5252,2.52907,1.39225,0.000112826,0.000112826,0.000112826
90,11225.9,1.86252,1.39056,1.07052,0.13075,0.10425,0.04606,0.01415,2.50914,2.51935,1.39211,0.000112302,0.000112302,0.000112302
91,11350.2,1.8625,1.38193,1.07662,0.15065,0.10462,0.04855,0.01532,2.51131,2.50916,1.38948,0.000111777,0.000111777,0.000111777
92,11474.5,1.85933,1.3809,1.07424,0.13029,0.10987,0.04601,0.01449,2.52769,2.51983,1.40026,0.000111252,0.000111252,0.000111252
93,11598.8,1.84846,1.37107,1.06881,0.10345,0.11124,0.04689,0.01416,2.52935,2.51775,1.40353,0.000110728,0.000110728,0.000110728
94,11722.2,1.85489,1.36894,1.07285,0.09632,0.11267,0.04473,0.01393,2.52186,2.55714,1.39389,0.000110203,0.000110203,0.000110203
95,11846.9,1.84808,1.36593,1.07512,0.13459,0.1044,0.04421,0.01366,2.52597,2.54286,1.39576,0.000109678,0.000109678,0.000109678
96,11971.2,1.84555,1.36767,1.07365,0.16627,0.09972,0.04442,0.01414,2.52296,2.55475,1.39522,0.000109153,0.000109153,0.000109153
97,12095.5,1.82432,1.33333,1.06333,0.13594,0.10607,0.04647,0.01405,2.53263,2.53997,1.40303,0.000108629,0.000108629,0.000108629
98,12219.7,1.83898,1.34591,1.06702,0.14009,0.11231,0.04555,0.01387,2.54215,2.53511,1.4119,0.000108104,0.000108104,0.000108104
99,12344.3,1.83633,1.347,1.06563,0.13488,0.09811,0.04384,0.01346,2.54224,2.56297,1.4076,0.000107579,0.000107579,0.000107579
100,12468,1.83116,1.33743,1.06256,0.11514,0.10535,0.04665,0.0146,2.54289,2.55554,1.41115,0.000107055,0.000107055,0.000107055
101,12591.6,1.82405,1.33055,1.06851,0.16754,0.09973,0.04597,0.01412,2.54844,2.53983,1.40714,0.00010653,0.00010653,0.00010653
102,12716,1.83215,1.32582,1.06232,0.16394,0.09864,0.04476,0.0142,2.54774,2.53633,1.4163,0.000106005,0.000106005,0.000106005
103,12840.1,1.8242,1.31987,1.06015,0.15245,0.10874,0.04832,0.01524,2.54511,2.54992,1.41159,0.000105481,0.000105481,0.000105481
104,12964.4,1.80623,1.30007,1.05606,0.11034,0.10646,0.04488,0.01434,2.55253,2.55795,1.41576,0.000104956,0.000104956,0.000104956
105,13088.6,1.82239,1.30679,1.05431,0.1329,0.10703,0.04716,0.01501,2.56127,2.55643,1.42287,0.000104431,0.000104431,0.000104431
106,13214.5,1.80653,1.31163,1.05764,0.15539,0.1056,0.04608,0.01465,2.57361,2.58072,1.42614,0.000103906,0.000103906,0.000103906
107,13338.8,1.81226,1.30167,1.05437,0.17301,0.10199,0.04605,0.01422,2.56464,2.56351,1.41874,0.000103382,0.000103382,0.000103382
108,13461.8,1.79731,1.28429,1.05388,0.13093,0.09452,0.04372,0.01382,2.55068,2.55145,1.41394,0.000102857,0.000102857,0.000102857
109,13586.1,1.79854,1.28471,1.05428,0.17058,0.09467,0.0463,0.01438,2.56193,2.57505,1.42227,0.000102332,0.000102332,0.000102332
110,13709.5,1.81204,1.30006,1.05511,0.17361,0.09127,0.04444,0.01389,2.55856,2.56692,1.41321,0.000101808,0.000101808,0.000101808
111,13833.4,1.79543,1.27879,1.05207,0.12058,0.1,0.04632,0.01417,2.58069,2.55971,1.43043,0.000101283,0.000101283,0.000101283
112,13957.3,1.78943,1.27032,1.04698,0.13398,0.10756,0.04387,0.014,2.58086,2.57236,1.42642,0.000100758,0.000100758,0.000100758
113,14080.7,1.79286,1.27668,1.05151,0.15691,0.11041,0.04455,0.01402,2.57893,2.57161,1.43248,0.000100234,0.000100234,0.000100234
114,14205.4,1.7828,1.27002,1.05272,0.18623,0.10239,0.04519,0.01439,2.59571,2.58204,1.44035,9.97089e-05,9.97089e-05,9.97089e-05
