epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5612.23,2.17654,2.04287,1.18483,0.18203,0.11701,0.0535,0.01796,2.31261,2.37735,1.28427,0.000115975,0.000115975,0.000115975
43,5739.93,2.16723,2.04226,1.18794,0.17399,0.12615,0.05268,0.01796,2.30704,2.37179,1.28103,0.000114925,0.000114925,0.000114925
44,5866.48,2.18008,2.03349,1.18683,0.17361,0.12527,0.05225,0.01765,2.31196,2.39727,1.28934,0.000113876,0.000113876,0.000113876
45,5999.43,2.16636,2.03942,1.1954,0.14783,0.13059,0.05237,0.01757,2.30846,2.41146,1.2852,0.000112826,0.000112826,0.000112826
46,6128.48,2.15374,2.00036,1.1802,0.19883,0.12256,0.05369,0.01876,2.32563,2.39642,1.29736,0.000111777,0.000111777,0.000111777
47,6260.76,2.14552,2.01083,1.18228,0.13353,0.12899,0.05264,0.01768,2.32287,2.38153,1.29971,0.000110728,0.000110728,0.000110728
48,6392.8,2.15484,1.99838,1.18247,0.15026,0.12967,0.05344,0.01809,2.32757,2.41883,1.2979,0.000109678,0.000109678,0.000109678
49,6520.62,2.14503,1.9793,1.17876,0.16063,0.1262,0.05413,0.01825,2.32258,2.39406,1.29359,0.000108629,0.000108629,0.000108629
50,6653.35,2.14234,1.96725,1.17951,0.1827,0.12607,0.05188,0.01731,2.32756,2.40477,1.28512,0.000107579,0.000107579,0.000107579
51,6789.78,2.13976,1.95801,1.17371,0.20864,0.13288,0.05241,0.01716,2.32104,2.40132,1.28909,0.00010653,0.00010653,0.00010653
52,6924.49,2.12655,1.95246,1.17215,0.19085,0.13381,0.05287,0.01772,2.32387,2.41486,1.30117,0.000105481,0.000105481,0.000105481
53,7056.99,2.1401,1.92992,1.16901,0.20514,0.11987,0.05416,0.01882,2.32495,2.42813,1.29332,0.000104431,0.000104431,0.000104431
54,7192.87,2.13006,1.93051,1.16972,0.19517,0.11806,0.05645,0.01854,2.33249,2.40092,1.29415,0.000103382,0.000103382,0.000103382
55,7326,2.12257,1.91775,1.1638,0.1586,0.12998,0.05366,0.018,2.31864,2.41416,1.28941,0.000102332,0.000102332,0.000102332
56,7457.87,2.11588,1.89483,1.16323,0.1723,0.1223,0.05423,0.01824,2.33308,2.41423,1.29913,0.000101283,0.000101283,0.000101283
57,7590.4,2.11537,1.88595,1.1641,0.21028,0.1108,0.04867,0.01613,2.35006,2.42889,1.30432,0.000100234,0.000100234,0.000100234
58,7720.11,2.11385,1.88657,1.15876,0.16203,0.12352,0.0538,0.01924,2.34332,2.41599,1.30521,9.91842e-05,9.91842e-05,9.91842e-05
59,7850.87,2.09738,1.86242,1.1637,0.18195,0.12415,0.05487,0.0186,2.34846,2.40102,1.3041,9.81348e-05,9.81348e-05,9.81348e-05
60,7980.37,2.10629,1.85571,1.15761,0.15119,0.12202,0.05328,0.01803,2.34015,2.43524,1.30407,9.70854e-05,9.70854e-05,9.70854e-05
