epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,459.738,3.44076,5.19419,0.00283,0.04254,0.0432,0.01225,0.00362,2.86625,3.66937,0.00249,5.29413e-05,5.29413e-05,5.29413e-05
2,624.202,2.9484,3.48539,0.00213,0.12091,0.06096,0.01944,0.00625,2.76265,3.19437,0.00237,0.00010463,0.00010463,0.00010463
3,787.433,2.87825,3.20992,0.00201,0.1017,0.05626,0.01742,0.0056,2.71932,3.08829,0.00231,0.000155008,0.000155008,0.000155008
4,949.232,2.84294,3.08846,0.00201,0.10498,0.06336,0.02436,0.00784,2.70694,2.92472,0.00232,0.000153097,0.000153097,0.000153097
5,1111.53,2.82635,3.00759,0.00198,0.14827,0.06602,0.02427,0.00789,2.68785,2.96189,0.0023,0.000151129,0.000151129,0.000151129
6,1274.49,2.82591,2.94867,0.00196,0.1672,0.08454,0.03194,0.01032,2.68088,2.83243,0.00228,0.000149162,0.000149162,0.000149162
7,1438.8,2.80127,2.89898,0.00189,0.15399,0.08733,0.03094,0.01004,2.67899,2.86659,0.00227,0.000147194,0.000147194,0.000147194
8,1600.97,2.78659,2.86731,0.00194,0.14856,0.09361,0.03453,0.01153,2.66188,2.84628,0.00224,0.000145227,0.000145227,0.000145227
9,1763.05,2.78398,2.84529,0.00197,0.18328,0.0903,0.03533,0.01155,2.67197,2.79399,0.00227,0.000143259,0.000143259,0.000143259
10,1940.28,2.81325,2.81857,0.00194,0.21376,0.09568,0.03673,0.01235,2.66949,2.80109,0.00228,0.000141291,0.000141291,0.000141291
11,2102.65,2.7767,2.765,0.00186,0.21381,0.09303,0.03688,0.01213,2.65895,2.78094,0.00226,0.000139324,0.000139324,0.000139324
12,2834.67,2.76802,2.76759,0.00187,0.16942,0.0956,0.03706,0.0122,2.66097,2.75637,0.00226,0.000137356,0.000137356,0.000137356
13,2998.63,2.76604,2.76526,0.00189,0.16234,0.10308,0.03929,0.01338,2.65065,2.77542,0.00225,0.000135388,0.000135388,0.000135388
14,3162.25,2.75074,2.73749,0.0019,0.27144,0.09896,0.0428,0.01438,2.6312,2.73416,0.00222,0.000133421,0.000133421,0.000133421
15,3478.75,2.76884,2.7309,0.00187,0.28889,0.10166,0.04365,0.01457,2.659,2.7161,0.00226,0.000131453,0.000131453,0.000131453
16,3643.6,2.75129,2.73657,0.00189,0.2905,0.09729,0.04358,0.01468,2.6393,2.74546,0.00222,0.000129486,0.000129486,0.000129486
17,3806.03,2.74036,2.69681,0.00186,0.19178,0.10661,0.04604,0.01564,2.64261,2.70783,0.00223,0.000127518,0.000127518,0.000127518
18,3968.96,2.74932,2.70743,0.00189,0.2527,0.10691,0.04424,0.01497,2.64068,2.74126,0.00223,0.00012555,0.00012555,0.00012555
19,4131.05,2.74639,2.68834,0.00187,0.21446,0.11282,0.0456,0.01538,2.63959,2.71877,0.00224,0.000123583,0.000123583,0.000123583
20,4292.66,2.71849,2.66146,0.00186,0.28158,0.10984,0.04313,0.01457,2.63071,2.70549,0.00222,0.000121615,0.000121615,0.000121615
21,4453.55,2.7061,2.6552,0.00188,0.07712,0.12854,0.04682,0.01511,2.65251,2.7312,0.00226,0.000119647,0.000119647,0.000119647
22,4617.43,2.746,2.6718,0.00185,0.1777,0.12597,0.0473,0.01647,2.61616,2.71679,0.00221,0.00011768,0.00011768,0.00011768
23,4779.49,2.71205,2.64833,0.00185,0.19481,0.11104,0.05,0.01725,2.63078,2.74881,0.00223,0.000115712,0.000115712,0.000115712
24,4941.67,2.73188,2.61695,0.00183,0.20152,0.11259,0.04259,0.01424,2.62599,2.77795,0.00221,0.000113745,0.000113745,0.000113745
25,5102.91,2.69899,2.63083,0.00185,0.16216,0.11605,0.0471,0.01539,2.62492,2.69234,0.00221,0.000111777,0.000111777,0.000111777
26,5265.55,2.701,2.6136,0.00184,0.11151,0.11865,0.04689,0.01543,2.63235,2.70574,0.00223,0.000109809,0.000109809,0.000109809
27,5429.15,2.72575,2.62508,0.00183,0.19139,0.11874,0.04815,0.01674,2.62318,2.70496,0.0022,0.000107842,0.000107842,0.000107842
28,5591.06,2.71415,2.62109,0.00186,0.24826,0.11877,0.04846,0.01585,2.63053,2.72998,0.00222,0.000105874,0.000105874,0.000105874
29,5754.07,2.70102,2.60123,0.00183,0.12403,0.12702,0.04672,0.01565,2.6246,2.73249,0.00223,0.000103906,0.000103906,0.000103906
30,5916.6,2.69217,2.58739,0.00184,0.1595,0.12224,0.04473,0.01517,2.63895,2.71409,0.00225,0.000101939,0.000101939,0.000101939
31,6131.09,2.71388,2.56818,0.00181,0.21903,0.11698,0.04873,0.01688,2.62133,2.70806,0.00221,9.99712e-05,9.99712e-05,9.99712e-05
32,6296.06,2.68322,2.58596,0.00185,0.20133,0.11882,0.04938,0.01693,2.62071,2.73599,0.00222,9.80036e-05,9.80036e-05,9.80036e-05
33,6458.99,2.69556,2.56917,0.00184,0.14134,0.1317,0.04983,0.01664,2.62029,2.72741,0.0022,9.6036e-05,9.6036e-05,9.6036e-05
34,6622.16,2.68521,2.56401,0.00183,0.18241,0.12707,0.0533,0.01844,2.62319,2.72144,0.00221,9.40684e-05,9.40684e-05,9.40684e-05
35,6786.83,2.70159,2.55198,0.00179,0.13817,0.11968,0.04958,0.01688,2.62335,2.70214,0.00222,9.21007e-05,9.21007e-05,9.21007e-05
36,6950.68,2.70525,2.55791,0.00179,0.18622,0.12095,0.04843,0.01633,2.62161,2.69477,0.00222,9.01331e-05,9.01331e-05,9.01331e-05
37,7114.33,2.68355,2.5637,0.00184,0.10305,0.14239,0.04893,0.01669,2.64514,2.69278,0.00224,8.81655e-05,8.81655e-05,8.81655e-05
38,7316.4,2.6729,2.52776,0.00185,0.15417,0.12891,0.05016,0.01698,2.62547,2.6907,0.00221,8.61979e-05,8.61979e-05,8.61979e-05
39,7479.2,2.68545,2.53343,0.00182,0.1724,0.12586,0.05034,0.0171,2.63413,2.68679,0.00223,8.42303e-05,8.42303e-05,8.42303e-05
40,7642.06,2.67558,2.52913,0.00182,0.21195,0.118,0.05141,0.01699,2.63558,2.72157,0.00223,8.22626e-05,8.22626e-05,8.22626e-05
41,7804.4,2.68119,2.54616,0.00181,0.18665,0.12928,0.05094,0.0173,2.62632,2.69461,0.00222,8.0295e-05,8.0295e-05,8.0295e-05
42,7967.04,2.67191,2.49744,0.00178,0.14489,0.13018,0.05018,0.01728,2.62211,2.7033,0.00222,7.83274e-05,7.83274e-05,7.83274e-05
43,8129.71,2.66104,2.51394,0.00178,0.13264,0.12089,0.04994,0.01691,2.61591,2.70353,0.00221,7.63597e-05,7.63597e-05,7.63597e-05
44,8292.41,2.66152,2.50805,0.0018,0.13405,0.13365,0.04993,0.0167,2.62401,2.71057,0.00223,7.43921e-05,7.43921e-05,7.43921e-05
45,8757.7,2.6547,2.47817,0.00176,0.14414,0.1286,0.05274,0.01739,2.62677,2.7226,0.00222,7.24245e-05,7.24245e-05,7.24245e-05
46,8919.77,2.66212,2.49884,0.0018,0.14039,0.13135,0.05215,0.0181,2.62543,2.73872,0.00223,7.04569e-05,7.04569e-05,7.04569e-05
47,9082.73,2.66107,2.48423,0.00177,0.17682,0.12757,0.05186,0.01761,2.62723,2.68823,0.00224,6.84893e-05,6.84893e-05,6.84893e-05
48,9244.82,2.65451,2.48282,0.00181,0.13287,0.13564,0.05038,0.01658,2.6306,2.69862,0.00223,6.65216e-05,6.65216e-05,6.65216e-05
49,9407.11,2.66049,2.47957,0.0018,0.14809,0.1248,0.04857,0.01659,2.63469,2.72359,0.00223,6.4554e-05,6.4554e-05,6.4554e-05
50,9569.08,2.65556,2.45641,0.00179,0.14863,0.14006,0.05091,0.0171,2.62984,2.71845,0.00224,6.25864e-05,6.25864e-05,6.25864e-05
51,9754.51,2.64478,2.46211,0.0018,0.13789,0.15564,0.05268,0.01773,2.63462,2.70716,0.00223,6.06187e-05,6.06187e-05,6.06187e-05
52,9917.58,2.65512,2.47249,0.00182,0.15707,0.13156,0.05153,0.01709,2.62587,2.72348,0.00221,5.86511e-05,5.86511e-05,5.86511e-05
53,10080.8,2.64795,2.46059,0.00178,0.14351,0.13794,0.04924,0.01614,2.62514,2.70512,0.00222,5.66835e-05,5.66835e-05,5.66835e-05
54,10242.7,2.6439,2.44975,0.00178,0.14032,0.13623,0.0502,0.01653,2.63518,2.69212,0.00223,5.47159e-05,5.47159e-05,5.47159e-05
55,10406.3,2.65313,2.4359,0.00177,0.16322,0.13413,0.05111,0.01688,2.63463,2.72162,0.00223,5.27482e-05,5.27482e-05,5.27482e-05
56,10568.4,2.63131,2.42259,0.00175,0.16468,0.13724,0.04835,0.01643,2.61768,2.71622,0.00222,5.07806e-05,5.07806e-05,5.07806e-05
57,10730.9,2.65015,2.43406,0.00178,0.13633,0.13002,0.04745,0.0162,2.63019,2.71992,0.00223,4.8813e-05,4.8813e-05,4.8813e-05
58,10893.5,2.63975,2.41972,0.00176,0.15338,0.13826,0.05137,0.01733,2.62014,2.70391,0.00222,4.68454e-05,4.68454e-05,4.68454e-05
59,11055.6,2.63554,2.43095,0.00178,0.17053,0.13877,0.05352,0.0182,2.62724,2.70417,0.00224,4.48777e-05,4.48777e-05,4.48777e-05
60,11217.7,2.62098,2.43092,0.00177,0.16527,0.14978,0.05471,0.01802,2.63179,2.71418,0.00224,4.29101e-05,4.29101e-05,4.29101e-05
61,11379.7,2.61617,2.41256,0.00177,0.18768,0.13434,0.04926,0.0163,2.6282,2.73003,0.00223,4.09425e-05,4.09425e-05,4.09425e-05
62,11542.5,2.63769,2.41215,0.00176,0.16363,0.13827,0.05042,0.01688,2.63549,2.71159,0.00224,3.89749e-05,3.89749e-05,3.89749e-05
63,11705.7,2.62987,2.40072,0.00176,0.16702,0.1276,0.05172,0.01782,2.63327,2.72149,0.00223,3.70072e-05,3.70072e-05,3.70072e-05
64,11869.2,2.62596,2.38288,0.00175,0.14349,0.14667,0.04972,0.01704,2.63401,2.72282,0.00224,3.50396e-05,3.50396e-05,3.50396e-05
65,12031.9,2.62909,2.38153,0.00172,0.16574,0.13314,0.0517,0.0177,2.6232,2.72208,0.00222,3.3072e-05,3.3072e-05,3.3072e-05
66,12194.3,2.62175,2.38387,0.00172,0.16915,0.13857,0.05303,0.01869,2.63132,2.72378,0.00223,3.11044e-05,3.11044e-05,3.11044e-05
67,12356.9,2.6212,2.36381,0.00171,0.15108,0.13903,0.0524,0.01797,2.63048,2.72064,0.00223,2.91368e-05,2.91368e-05,2.91368e-05
68,12519.9,2.60835,2.38505,0.00176,0.17134,0.12739,0.05249,0.01821,2.63107,2.72667,0.00223,2.71691e-05,2.71691e-05,2.71691e-05
69,12681.2,2.62146,2.37866,0.00173,0.16976,0.13595,0.05344,0.01862,2.63277,2.74428,0.00223,2.52015e-05,2.52015e-05,2.52015e-05
70,12843.6,2.60093,2.36404,0.00173,0.19092,0.13516,0.05278,0.01785,2.63584,2.73318,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,12997.2,2.52541,2.31786,0.00181,0.1877,0.13162,0.04982,0.01675,2.64035,2.74077,0.00224,2.12662e-05,2.12662e-05,2.12662e-05
72,13147.8,2.51829,2.30065,0.00181,0.16854,0.13339,0.05157,0.01713,2.64103,2.74242,0.00224,1.92986e-05,1.92986e-05,1.92986e-05
